Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Wimbledon R64,L vs Gauff,22% (2/9),50% (1/2),1/3,40% (4/10),0% (0/4),1/1,0/0,1/2,0/0,0/1
2021 Wimbledon R128,W vs Trevisan,60% (6/10),83% (5/6),0/1,22% (2/9),50% (1/2),4/4,1/1,1/1,0/0,0/0
2021 Roland Garros R32,L vs Rybakina,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,0/0
2021 Roland Garros R128,W vs Govortsova,100% (7/7),86% (6/7),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2018 Roland Garros R128,L vs Pera,33% (3/9),0% (0/3),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2018 Rome R32,L vs Williams,40% (6/15),83% (5/6),1/5,67% (10/15),30% (3/10),4/5,1/2,0/2,0/1,0/1
2018 Rome R64,W vs Siegemund,70% (7/10),86% (6/7),3/4,60% (6/10),33% (2/6),3/6,1/1,0/0,1/1,0/0
2018 Madrid R64,L vs Pliskova,22% (2/9),50% (1/2),1/4,78% (7/9),43% (3/7),1/1,0/0,1/1,0/0,1/1
2018 Charleston R16,L vs Pliskova,17% (2/12),100% (2/2),0/2,50% (6/12),50% (3/6),2/2,1/1,1/2,0/0,0/1
2018 Charleston R32,W vs Townsend,56% (5/9),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2018 Charleston R64,W vs Brengle,85% (11/13),82% (9/11),5/7,58% (7/12),0% (0/7),3/7,0/0,0/0,0/0,0/0
2018 Miami R64,L vs Vekic,23% (3/13),0% (0/3),0/3,53% (8/15),38% (3/8),0/0,0/0,2/4,0/0,2/3
2018 Indian Wells R32,L vs Kerber,70% (7/10),57% (4/7),2/5,70% (7/10),0% (0/7),2/4,0/1,0/2,0/0,0/1
2018 Indian Wells R64,W vs Bellis,73% (8/11),75% (6/8),1/3,64% (7/11),57% (4/7),4/5,1/1,0/0,0/0,0/0
2018 Dubai QF,L vs Kasatkina,30% (3/10),67% (2/3),1/4,67% (6/9),33% (2/6),0/1,0/0,1/1,0/0,0/0
2018 Dubai R16,W vs Ostapenko,67% (6/9),83% (5/6),2/3,40% (4/10),25% (1/4),3/5,1/1,2/2,0/0,0/0
2018 Dubai R32,W vs Peng,45% (5/11),80% (4/5),0/2,27% (3/11),33% (1/3),2/2,0/0,0/0,0/0,0/0
2018 Doha R64,L vs Blinkova,75% (6/8),83% (5/6),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2018 St. Petersburg R32,L vs Kvitova,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2018 Australian Open R64,L vs Osaka,30% (3/10),33% (1/3),0/3,50% (5/10),40% (2/5),1/1,0/0,3/3,0/0,0/0
2021 (4 matches),,45.7%,81.3%,12.5%,36.4%,25.0%,100.0%,100.0%,75.0%,-,0.0%
2018 (19 matches),,47.7%,70.7%,33.9%,50.3%,29.9%,73.7%,84.6%,57.1%,80.0%,44.4%
2017 (48 matches),,45.5%,76.2%,34.2%,45.2%,26.9%,63.6%,64.7%,58.9%,75.0%,62.5%
2016 (43 matches),,48.8%,75.0%,35.3%,44.5%,25.5%,70.1%,69.2%,72.5%,62.5%,54.5%
2015 (14 matches),,36.0%,69.8%,19.6%,39.3%,21.4%,75.0%,64.3%,66.7%,50.0%,77.8%
Career (248 matches),,46.7%,74.4%,31.7%,46.1%,25.1%,67.2%,68.4%,60.3%,72.4%,58.7%
