Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,318,157,161,49.4%,347-369,48.5%,3276-3367,49.3%,28-40,41.2%,265,65.9%,33.2%,3.4%,6.1%,61.2%,62.1%,45.4%,55.6%,43.9%,49.8%,0.99
Clay,147,72,75,49.0%,172-173,49.9%,1602-1584,50.3%,19-18,51.4%,131,63.1%,38.5%,2.8%,4.8%,64.7%,61.2%,45.3%,55.6%,45.1%,50.3%,1.01
Grass,57,33,24,57.9%,70-58,54.7%,604-577,51.1%,5-4,55.6%,53,73.8%,32.4%,4.4%,5.3%,64.0%,65.1%,48.0%,58.9%,41.6%,50.2%,1.01
Carpet,6,2,4,33.3%,6-9,40.0%,68-76,47.2%,1-2,33.3%,6,-,-,3.2%,5.5%,60.5%,66.8%,40.6%,56.4%,39.4%,48.2%,0.91
Grand Slams,101,50,51,49.5%,111-121,47.8%,1049-1080,49.3%,6-10,37.5%,96,72.8%,34.4%,4.0%,5.2%,63.6%,62.9%,46.9%,57.0%,42.9%,49.9%,1.00
Premiers,204,97,107,47.5%,220-249,46.9%,2117-2241,48.6%,26-28,48.1%,191,64.1%,36.4%,3.1%,5.4%,62.9%,61.8%,44.6%,55.5%,43.5%,49.5%,0.98
Internationals,153,83,70,54.2%,189-158,54.5%,1661-1537,51.9%,13-20,39.4%,108,63.9%,29.3%,3.2%,6.0%,61.8%,62.9%,46.6%,56.6%,45.6%,51.0%,1.05
Finals,10,3,7,30.0%,7-15,31.8%,100-118,45.9%,0-2,0.0%,10,55.6%,44.4%,2.1%,3.9%,63.8%,60.9%,40.3%,53.5%,43.2%,48.4%,0.93
Semi-finals,17,10,7,58.8%,22-19,53.7%,189-177,51.6%,2-3,40.0%,14,61.3%,36.7%,3.1%,5.5%,62.9%,63.3%,44.4%,56.3%,47.0%,51.6%,1.08
Quarter-finals,39,16,23,41.0%,41-51,44.6%,404-449,47.4%,5-7,41.7%,30,52.5%,33.7%,2.8%,6.2%,64.8%,60.3%,41.3%,53.6%,42.9%,48.3%,0.93
vs Righties,478,237,241,49.6%,537-555,49.2%,5013-5089,49.6%,49-58,45.8%,412,65.5%,35.6%,3.2%,5.7%,62.5%,62.0%,45.3%,55.7%,44.0%,49.9%,0.99
vs Lefties,45,23,22,51.1%,50-52,49.0%,482-484,49.9%,4-6,40.0%,38,68.2%,27.5%,4.3%,4.5%,63.0%,64.5%,47.7%,58.3%,42.5%,50.4%,1.02
vs Top 10,59,12,47,20.3%,30-95,24.0%,444-682,39.4%,5-7,41.7%,57,57.0%,31.0%,3.3%,5.0%,62.7%,58.9%,41.2%,52.3%,39.0%,45.9%,0.82
