Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Wimbledon R64,L vs Gauff,13,19,0.7,11.6%,17.0%,9,15,0.6,10.0%,16.7%,5.6%,3.3%,1.4,17.0%,12.5%
2021 Wimbledon R128,W vs Trevisan,23,19,1.2,18.5%,15.3%,16,17,0.9,14.3%,15.2%,5.4%,8.9%,1.0,8.9%,8.9%
2021 Roland Garros R32,L vs Rybakina,8,17,0.5,8.0%,17.0%,8,17,0.5,9.5%,20.2%,,,1.3,14.0%,11.0%
2021 Roland Garros R128,W vs Govortsova,26,9,2.9,29.9%,10.3%,26,9,2.9,33.8%,11.7%,,,0.8,6.9%,9.2%
2017 Moscow R16,L vs Vikhlyantseva,10,25,0.4,6.7%,16.8%,10,24,0.4,7.1%,17.0%,3.5%,2.1%,1.1,18.1%,16.8%
2017 Beijing R16,L vs Svitolina,22,52,0.4,13.9%,32.9%,20,49,0.4,13.6%,33.3%,10.2%,3.4%,1.7,16.5%,9.5%
2017 Wuhan R16,L vs Sakkari,18,44,0.4,10.7%,26.0%,17,38,0.4,11.2%,25.0%,6.6%,4.6%,0.8,14.2%,18.3%
2017 US Open R32,L vs Keys,10,44,0.2,5.4%,23.9%,10,38,0.3,6.0%,22.9%,3.6%,2.4%,0.9,15.8%,17.9%
2017 US Open R64,W vs Flipkens,17,35,0.5,11.3%,23.3%,17,29,0.6,12.4%,21.2%,6.6%,5.1%,0.7,12.0%,17.3%
2017 Toronto R32,L vs Barty,16,44,0.4,8.5%,23.3%,13,36,0.4,8.2%,22.6%,4.4%,3.8%,0.6,14.8%,23.8%
2017 Wimbledon R64,L vs Azarenka,16,18,0.9,12.2%,13.7%,16,15,1.1,13.8%,12.9%,9.5%,4.3%,2.0,19.8%,9.9%
2017 Wimbledon R128,W vs Blinkova,30,33,0.9,15.6%,17.2%,28,28,1.0,16.1%,16.1%,9.2%,6.3%,1.2,16.1%,13.5%
2017 Roland Garros R32,L vs Suarez Navarro,32,34,0.9,20.4%,21.7%,30,31,1.0,19.7%,20.4%,12.5%,7.2%,1.3,12.7%,10.2%
2017 Roland Garros R64,W vs Lepchenko,21,26,0.8,12.4%,15.3%,18,24,0.8,11.4%,15.2%,6.3%,5.1%,1.0,14.1%,13.5%
2017 Roland Garros R128,W vs Haddad Maia,24,30,0.8,13.5%,16.9%,19,27,0.7,11.9%,16.9%,3.8%,8.1%,0.6,12.9%,20.2%
2017 Stuttgart R32,W vs Kasatkina,33,29,1.1,21.6%,19.0%,29,28,1.0,20.3%,19.6%,11.2%,9.1%,0.9,13.7%,15.0%
2017 Charleston R32,L vs Stollar,38,28,1.4,18.5%,13.7%,34,24,1.4,18.7%,13.2%,8.8%,8.8%,1.8,24.4%,13.7%
2017 Indian Wells F,W vs Kuznetsova,43,58,0.7,17.4%,23.5%,40,52,0.8,18.0%,23.4%,8.6%,9.0%,0.8,13.4%,15.8%
2017 Indian Wells SF,W vs Mladenovic,18,13,1.4,14.8%,10.7%,17,11,1.5,14.9%,9.6%,10.5%,3.5%,0.7,17.2%,24.6%
2017 Indian Wells R16,W vs Kerber,27,24,1.1,20.0%,17.8%,24,22,1.1,19.0%,17.5%,7.9%,11.1%,0.8,18.5%,22.2%
Career (68 matches),,1543,2006,0.8,15.7%,20.4%,1363,1777,0.8,15.4%,20.0%,7.2%,5.8%,1.0,15.6%,16.1%
