Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,8,4,66.7%,17-10,63.0%,135-109,55.3%,1-2,33.3%,12,64.7%,46.7%,1.2%,2.8%,69.0%,58.3%,45.9%,54.5%,49.1%,51.8%,1.08,SF (2x)
2025,42,27,15,64.3%,58-34,63.0%,444-373,54.3%,7-1,87.5%,42,64.9%,43.0%,1.5%,2.5%,62.8%,59.8%,51.1%,56.5%,47.3%,52.0%,1.09,W (2x)
2024,55,34,21,61.8%,76-44,63.3%,601-462,56.5%,5-4,55.6%,13,66.7%,34.2%,3.0%,3.3%,56.2%,65.3%,48.3%,57.9%,44.2%,50.7%,1.05,W (W35 Horb)
2023,60,41,19,68.3%,91-47,65.9%,716-546,56.7%,4-6,40.0%,3,43.3%,36.7%,1.8%,5.0%,65.0%,51.0%,42.9%,48.2%,44.7%,46.5%,0.86,W (4x)
2022,42,20,22,47.6%,45-50,47.4%,442-448,49.7%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2021,14,7,7,50.0%,16-15,51.6%,153-131,53.9%,0-4,0.0%,0,,,,,,,,,,,,F (W15 Cordenons)
2020,3,1,2,33.3%,3-4,42.9%,22-33,40.0%,0-0,-,0,,,,,,,,,,,,R16 (W15 Otocec)
2019,32,20,12,62.5%,43-28,60.6%,336-283,54.3%,1-1,50.0%,0,,,,,,,,,,,,F (2x)
2018,37,21,16,56.8%,48-37,56.5%,414-356,53.8%,4-4,50.0%,0,,,,,,,,,,,,SF (3x)
2017,17,9,8,52.9%,23-18,56.1%,210-173,54.8%,1-4,20.0%,0,,,,,,,,,,,,SF (Hammamet $15K)
Career,314,188,126,59.9%,420-287,59.4%,3473-2914,54.4%,26-30,46.4%,70,64.2%,41.8%,1.7%,2.8%,63.0%,59.8%,49.4%,56.0%,46.9%,51.5%,1.07,
