Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Australian Open R128,L vs Lamens,80% (8/10),27% (3/11),0/0,0/0,56% (5/9),0/2,0/1,25% (1/4),20% (1/5)
2024 BJK Cup Playoffs RR,L vs Lamens,69% (9/13),67% (2/3),1/2,0/0,60% (6/10),4/6,0/1,- (0/0),- (0/0)
2024 BJK Cup Playoffs RR,W vs Rus,75% (9/12),40% (4/10),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2023 W40 Maribor SF,L vs Tauson,30% (3/10),67% (2/3),0/0,0/0,17% (1/6),4/6,1/2,- (0/0),- (0/0)
2019 W25 Baja R16,L vs Salden,40% (2/5),- (0/0),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 W15 Prokuplje R32,W vs Klincov,70% (7/10),42% (5/12),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Banja Luka R32,L vs Ekshibarova,35% (6/17),43% (3/7),1/1,0/0,68% (13/19),0/2,0/1,- (0/0),- (0/0)
2019 W15 Tucepi R16,W vs Ponomar,75% (6/8),75% (6/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka SF,L vs Dartron,100% (5/5),71% (5/7),0/0,0/0,46% (6/13),2/4,1/2,- (0/0),- (0/0)
2019 W15 Tabarka QF,W vs Damaschin,83% (5/6),41% (7/17),2/6,1/4,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Karunaratne,57% (4/7),57% (8/14),2/6,1/4,0% (0/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Tanasescu,75% (6/8),75% (6/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,L vs Gavrila,33% (3/9),57% (4/7),0/0,0/0,50% (6/12),4/6,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R16,L vs Lodikova,52% (11/21),64% (7/11),1/4,0/3,54% (7/13),2/4,0/1,46% (6/13),38% (5/13)
2017 Hammamet $15K R32,W vs Helgo,63% (10/16),56% (5/9),2/2,1/1,60% (6/10),3/4,0/0,- (0/0),- (0/0)
2017 Hammamet $15K SF,L vs Suvrijn,25% (1/4),100% (3/3),0/0,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2017 Hammamet $15K QF,W vs Al Nabhani,70% (7/10),71% (5/7),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Lodikova,75% (6/8),60% (6/10),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Pattacini,86% (6/7),46% (6/13),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Simic,40% (4/10),67% (2/3),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2025 (1 matches),,80.0%,27.3%,-,-,55.6%,0.0%,0.0%,25.0%,20.0%
2024 (2 matches),,72.0%,46.2%,75.0%,100.0%,54.5%,66.7%,0.0%,-,-
2023 (1 matches),,30.0%,66.7%,-,-,16.7%,66.7%,50.0%,-,-
2019 (9 matches),,58.7%,55.0%,52.4%,41.7%,51.4%,46.7%,20.0%,-,-
2017 (15 matches),,51.2%,56.6%,65.5%,53.8%,51.7%,50.0%,42.9%,41.4%,41.4%
Career (28 matches),,54.8%,54.4%,61.1%,50.0%,51.0%,50.8%,34.8%,39.4%,38.2%
