Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Davis Cup RR,L vs Van De Zandschulp,5,9,0.6,7.0%,12.7%,4,8,0.5,6.9%,13.8%,5.2%,1.7%,1.0,22.5%,22.5%
2024 Paris Olympics R32,L vs Djokovic,12,22,0.5,11.3%,20.8%,11,20,0.6,11.3%,20.6%,8.2%,3.1%,1.4,21.7%,15.1%
2024 Paris Olympics R64,W vs Fucsovics,26,23,1.1,14.9%,13.1%,25,20,1.3,14.8%,11.8%,11.2%,3.6%,0.6,12.6%,21.1%
2024 Bastad F,L vs Borges,5,24,0.2,4.6%,22.0%,5,21,0.2,4.8%,20.2%,3.8%,1.0%,1.1,19.3%,17.4%
2024 Bastad QF,W vs Navone,37,62,0.6,14.1%,23.7%,36,58,0.6,14.2%,22.8%,8.3%,5.9%,0.5,13.0%,24.8%
2024 Bastad R32,W vs Borg,24,12,2.0,22.0%,11.0%,19,12,1.6,19.0%,12.0%,13.0%,6.0%,1.3,21.1%,16.5%
2024 Roland Garros R128,L vs Zverev,34,33,1.0,16.7%,16.2%,32,30,1.1,17.0%,16.0%,11.2%,5.9%,1.4,21.6%,15.2%
2024 Rome Masters R64,L vs Hurkacz,19,23,0.8,17.4%,21.1%,18,22,0.8,18.6%,22.7%,12.4%,6.2%,2.1,21.1%,10.1%
2024 Madrid Masters R64,W vs De Minaur,16,23,0.7,12.4%,17.8%,16,21,0.8,13.1%,17.2%,6.6%,6.6%,0.5,14.0%,28.7%
2024 Barcelona R64,W vs Cobolli,7,17,0.4,6.7%,16.3%,7,14,0.5,7.4%,14.7%,5.3%,2.1%,0.4,10.6%,29.8%
2024 Brisbane QF,L vs Thompson,36,27,1.3,16.6%,12.4%,29,25,1.2,14.7%,12.7%,9.6%,5.1%,1.4,21.2%,15.7%
2024 Brisbane R16,W vs Kubler,22,16,1.4,23.9%,17.4%,18,13,1.4,22.2%,16.0%,13.6%,8.6%,0.4,8.7%,20.7%
2024 Brisbane R32,W vs Thiem,15,11,1.4,15.0%,11.0%,12,10,1.2,13.3%,11.1%,7.8%,4.4%,0.7,17.0%,24.0%
2023 Australian Open R64,L vs Mcdonald,38,36,1.1,19.3%,18.3%,32,34,0.9,18.5%,19.7%,12.7%,3.5%,1.5,20.3%,13.7%
2023 Australian Open R128,W vs Draper,40,43,0.9,17.1%,18.4%,34,40,0.9,16.3%,19.1%,13.4%,2.4%,1.0,15.0%,15.4%
2022 Tour Finals RR,L vs Auger Aliassime,13,19,0.7,10.1%,14.7%,12,15,0.8,11.2%,14.0%,6.5%,3.7%,1.7,27.1%,16.3%
2022 Tour Finals RR,W vs Ruud,39,15,2.6,30.7%,11.8%,22,14,1.6,21.0%,13.3%,15.2%,4.8%,1.3,15.7%,12.6%
2022 Tour Finals RR,L vs Fritz,19,25,0.8,15.0%,19.7%,12,21,0.6,11.2%,19.6%,6.5%,1.9%,2.3,19.7%,8.7%
2022 Paris Masters R32,L vs Paul,21,42,0.5,11.2%,22.5%,15,39,0.4,8.8%,22.8%,5.8%,2.9%,1.1,16.0%,15.0%
2022 US Open R16,L vs Tiafoe,33,26,1.3,14.3%,11.3%,24,17,1.4,12.6%,8.9%,7.9%,4.7%,1.8,21.3%,12.2%
Career (622 matches),,16012,13946,1.1,15.4%,13.4%,14074,12854,1.1,14.8%,13.6%,8.6%,3.3%,0.8,17.0%,20.6%
