Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Jan-2022,Australian Open,Hard,F,5,2,(6) Nadal d. (2) Daniil Medvedev [RUS],2-6 6-7(5) 6-4 6-4 7-5,0.94,1.6%,2.6%,61.9%,66.7%,47.2%,16/22,5:24
28-Sep-2020,Roland Garros,Clay,F,2,1,(1) Nadal d. (2) Novak Djokovic [SRB],6-0 6-2 7-5,1.52,4.8%,1.2%,65.5%,67.3%,65.5%,4/5,2:41
27-May-2019,Roland Garros,Clay,F,2,4,(2) Nadal d. (4) Dominic Thiem [AUT],6-3 5-7 6-1 6-1,1.52,2.8%,0.0%,73.6%,73.1%,64.3%,4/6,3:01
14-Jan-2019,Australian Open,Hard,F,2,1,(1) Novak Djokovic [SRB] d. (2) Nadal,6-3 6-2 6-3,0.42,4.1%,2.7%,64.4%,51.1%,61.5%,3/8,2:04
29-May-2017,Roland Garros,Clay,F,4,3,(4) Nadal d. (3) Stan Wawrinka [SUI],6-2 6-3 6-1,2.22,6.2%,0.0%,64.6%,83.3%,65.2%,1/1,2:05
26-May-2014,Roland Garros,Clay,F,1,2,(1) Nadal d. (2) Novak Djokovic [SRB],3-6 7-5 6-2 6-4,1.18,2.5%,3.3%,70.0%,72.6%,50.0%,6/9,3:31
26-Aug-2013,US Open,Hard,F,2,1,(2) Nadal d. (1) Novak Djokovic [SRB],6-2 3-6 6-4 6-1,1.19,0.8%,0.8%,64.5%,65.4%,55.8%,8/11,3:21
27-May-2012,Roland Garros,Clay,F,2,1,(2) Nadal d. (1) Novak Djokovic [SRB],6-4 6-3 2-6 7-5,1.10,3.4%,3.4%,61.9%,61.6%,53.3%,3/10,3:49
16-Jan-2012,Australian Open,Hard,F,2,1,(1) Novak Djokovic [SRB] d. (2) Nadal,5-7 6-4 6-2 6-7(5) 7-5,0.83,4.9%,2.0%,66.5%,65.2%,47.1%,13/20,5:53
29-Aug-2011,US Open,Hard,F,2,1,(1) Novak Djokovic [SRB] d. (2) Nadal,6-2 6-4 6-7(3) 6-1,0.82,1.4%,2.1%,68.1%,52.1%,42.2%,15/27,4:10
20-Jun-2011,Wimbledon,Grass,F,1,2,(2) Novak Djokovic [SRB] d. (1) Nadal,6-4 6-1 1-6 6-3,0.86,6.1%,1.2%,78.0%,67.2%,44.4%,1/6,2:28
22-May-2011,Roland Garros,Clay,F,1,3,(1) Nadal d. (3) Roger Federer [SUI],7-5 7-6(3) 5-7 6-1,1.08,2.7%,2.0%,72.1%,65.1%,51.2%,10/15,3:40
30-Aug-2010,US Open,Hard,F,1,3,(1) Nadal d. (3) Novak Djokovic [SRB],6-4 5-7 6-4 6-2,1.31,7.1%,1.8%,67.0%,73.3%,56.8%,1/4,3:43
19-Jan-2009,Australian Open,Hard,F,1,2,(1) Nadal d. (2) Roger Federer [SUI],7-5 3-6 7-6(3) 3-6 6-2,0.99,2.3%,2.3%,64.0%,66.1%,47.6%,13/19,4:19
23-Jun-2008,Wimbledon,Grass,F,2,1,(2) Nadal d. (1) Roger Federer [SUI],6-4 6-4 6-7(5) 6-7(8) 9-7,0.98,2.8%,1.4%,73.4%,69.4%,58.6%,12/13,4:48
25-May-2008,Roland Garros,Clay,F,2,1,(2) Nadal d. (1) Roger Federer [SUI],6-1 6-3 6-0,1.91,0.0%,0.0%,74.6%,70.0%,64.7%,3/4,1:48
25-Jun-2007,Wimbledon,Grass,F,2,1,(1) Roger Federer [SUI] d. (2) Nadal,7-6(7) 4-6 7-6(3) 2-6 6-2,0.90,0.6%,1.2%,70.7%,68.6%,57.1%,5/8,3:45
28-May-2007,Roland Garros,Clay,F,2,1,(2) Nadal d. (1) Roger Federer [SUI],6-3 4-6 6-3 6-4,1.14,1.5%,0.7%,77.4%,69.8%,54.8%,16/17,3:10
26-Jun-2006,Wimbledon,Grass,F,2,1,(1) Roger Federer [SUI] d. (2) Nadal,6-0 7-6(5) 6-7(2) 6-3,0.76,7.1%,2.4%,74.0%,68.1%,42.4%,4/10,2:58
29-May-2006,Roland Garros,Clay,F,2,1,(2) Nadal d. (1) Roger Federer [SUI],1-6 6-1 6-4 7-6(4),1.20,2.7%,0.0%,76.6%,69.4%,65.4%,7/10,3:02
