Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,18,11,7,61.1%,23-19,54.8%,216-192,52.9%,1-4,20.0%,18,75.5%,30.7%,2.9%,2.5%,68.6%,67.3%,51.0%,62.2%,40.5%,51.2%,1.07,F (Bastad)
2023,4,1,3,25.0%,5-8,38.5%,59-66,47.2%,0-0,-,4,73.0%,21.0%,5.9%,3.2%,62.3%,67.3%,49.4%,60.5%,37.2%,49.0%,0.94,
2022,49,40,9,81.6%,103-36,74.1%,767-559,57.8%,13-5,72.2%,47,83.3%,31.1%,5.5%,4.1%,65.0%,72.6%,55.0%,66.5%,41.5%,53.7%,1.24,W (4x)
2021,29,24,5,82.8%,62-19,76.5%,451-300,60.1%,3-3,50.0%,29,83.6%,35.5%,5.0%,3.4%,64.2%,72.7%,54.0%,66.0%,43.3%,54.6%,1.27,W (2x)
2020,34,27,7,79.4%,67-20,77.0%,507-321,61.2%,8-8,50.0%,34,87.4%,34.4%,6.2%,2.6%,64.0%,74.7%,57.8%,68.6%,42.7%,55.6%,1.36,W (2x)
2019,69,60,9,87.0%,143-27,84.1%,987-576,63.1%,13-6,68.4%,64,90.8%,34.8%,6.8%,2.6%,64.8%,76.4%,59.6%,70.5%,42.5%,56.0%,1.44,W (4x)
2018,49,45,4,91.8%,115-20,85.2%,789-474,62.5%,11-6,64.7%,49,86.4%,36.9%,3.1%,2.6%,65.6%,71.7%,59.4%,67.5%,44.1%,55.5%,1.36,W (5x)
2017,81,68,13,84.0%,161-42,79.3%,1165-743,61.1%,15-9,62.5%,77,89.6%,32.9%,5.2%,2.2%,68.0%,74.0%,61.5%,70.0%,42.7%,55.7%,1.43,W (6x)
2016,55,40,15,72.7%,92-36,71.9%,707-499,58.6%,8-12,40.0%,53,80.9%,36.2%,3.0%,2.2%,70.5%,68.5%,52.8%,63.9%,43.2%,53.5%,1.20,W (2x)
2015,81,61,20,75.3%,145-61,70.4%,1134-844,57.3%,15-12,55.6%,80,83.3%,31.0%,3.8%,2.8%,68.0%,71.7%,55.4%,66.5%,41.0%,53.4%,1.22,W (3x)
2014,55,44,11,80.0%,105-37,73.9%,788-529,59.8%,11-10,52.4%,54,85.1%,35.1%,4.1%,2.1%,69.9%,72.3%,55.0%,67.1%,43.6%,54.9%,1.33,W (3x)
2013,88,81,7,92.0%,174-37,82.5%,1225-774,61.3%,19-9,67.9%,86,88.0%,33.8%,4.0%,2.1%,69.7%,72.8%,57.0%,68.0%,42.3%,54.8%,1.32,W (11x)
2012,49,42,7,85.7%,103-20,83.7%,716-424,62.8%,8-3,72.7%,48,87.8%,37.7%,4.7%,1.7%,67.4%,74.6%,57.1%,68.9%,44.2%,56.1%,1.42,W (4x)
2011,85,70,15,82.4%,171-50,77.4%,1235-831,59.8%,20-9,69.0%,78,83.3%,34.5%,4.6%,2.1%,67.7%,71.2%,56.7%,66.5%,42.9%,54.4%,1.28,W (3x)
2010,81,71,10,87.7%,173-38,82.0%,1218-810,60.1%,22-7,75.9%,81,90.1%,29.3%,5.2%,2.0%,67.1%,75.4%,59.5%,70.1%,40.4%,54.6%,1.35,W (7x)
2009,82,68,14,82.9%,149-48,75.6%,1101-760,59.2%,16-12,57.1%,76,83.7%,33.6%,4.1%,1.9%,67.7%,71.0%,57.0%,66.5%,42.7%,54.1%,1.28,W (5x)
2008,88,78,10,88.6%,185-40,82.2%,1298-824,61.2%,21-10,67.7%,85,88.1%,33.6%,4.4%,1.9%,69.7%,72.0%,59.9%,68.3%,42.7%,55.0%,1.35,W (8x)
2007,91,75,16,82.4%,170-51,76.9%,1233-842,59.4%,15-11,57.7%,90,85.9%,32.9%,4.0%,2.1%,68.1%,72.4%,56.9%,67.4%,42.3%,54.3%,1.30,W (6x)
2006,72,60,12,83.3%,145-44,76.7%,1069-778,57.9%,20-12,62.5%,69,86.4%,29.0%,4.4%,2.0%,69.2%,71.6%,57.2%,67.1%,40.6%,53.6%,1.24,W (5x)
2005,89,79,10,88.8%,187-46,80.3%,1318-834,61.2%,16-9,64.0%,87,84.5%,37.5%,3.4%,2.1%,69.2%,70.5%,57.3%,66.4%,44.6%,55.2%,1.33,W (11x)
2004,48,30,18,62.5%,70-44,61.4%,595-503,54.2%,9-10,47.4%,43,76.9%,30.2%,1.9%,2.8%,69.9%,66.6%,53.9%,62.8%,41.2%,51.8%,1.11,W (Sopot)
2003,25,14,11,56.0%,34-26,56.7%,300-268,52.8%,0-5,0.0%,24,80.1%,27.1%,2.1%,2.6%,72.5%,67.3%,52.7%,63.3%,38.8%,51.2%,1.06,SF (Umag)
2002,2,1,1,50.0%,2-2,50.0%,16-20,44.4%,0-0,-,2,61.1%,27.8%,0.8%,0.8%,86.4%,59.3%,29.4%,55.2%,41.1%,48.7%,0.92,R16 (Mallorca)
Career,1324,1090,234,82.3%,2584-771,77.0%,18894-12771,59.7%,264-172,60.6%,1278,85.5%,33.3%,4.3%,2.3%,68.0%,72.0%,57.1%,67.3%,42.4%,54.4%,1.29,
