Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Paris Olympics R32,L vs Djokovic,100% (3/3),67% (2/3),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2024 Paris Olympics R64,W vs Fucsovics,63% (12/19),50% (4/8),2/4,1/3,80% (8/10),2/3,0/0,- (0/0),- (0/0)
2024 Bastad F,L vs Borges,38% (3/8),40% (2/5),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2024 Bastad QF,W vs Navone,56% (10/18),48% (10/21),2/4,1/1,47% (7/15),3/4,0/0,20% (1/5),25% (1/4)
2024 Bastad R32,W vs Borg,59% (10/17),50% (2/4),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Roland Garros R128,L vs Zverev,71% (10/14),18% (2/11),0/0,0/0,67% (12/18),3/6,0/1,50% (3/6),33% (2/6)
2024 Rome R64,L vs Hurkacz,67% (4/6),0% (0/7),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2024 Madrid R64,W vs De Minaur,73% (8/11),80% (4/5),2/7,1/2,50% (2/4),0/0,0/0,71% (5/7),43% (3/7)
2024 Barcelona R64,W vs Cobolli,80% (8/10),40% (4/10),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Brisbane QF,L vs Thompson,54% (14/26),25% (2/8),1/5,0/3,33% (1/3),0/2,0/1,29% (2/7),57% (4/7)
2024 Brisbane R16,W vs Kubler,80% (8/10),67% (4/6),2/3,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2024 Brisbane R32,W vs Thiem,91% (10/11),50% (3/6),2/5,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R64,L vs Mcdonald,55% (11/20),50% (2/4),0/0,0/0,38% (3/8),0/3,0/1,- (0/0),- (0/0)
2023 Australian Open R128,W vs Draper,58% (15/26),50% (6/12),3/4,1/1,64% (7/11),0/1,0/0,- (0/0),- (0/0)
2022 Tour Finals RR,L vs Fritz,64% (7/11),- (0/0),0/0,0/0,78% (7/9),0/2,0/1,60% (3/5),0% (0/5)
2022 Tour Finals RR,L vs Auger Aliassime,50% (7/14),0% (0/5),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2022 Tour Finals RR,W vs Ruud,75% (12/16),67% (2/3),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2022 Paris R32,L vs Paul,50% (10/20),60% (3/5),1/3,0/0,38% (3/8),2/4,0/1,67% (4/6),0% (0/5)
2022 US Open R16,L vs Tiafoe,68% (15/22),33% (2/6),1/2,0/0,38% (3/8),3/6,1/2,- (0/0),- (0/0)
2022 US Open R32,W vs Gasquet,71% (12/17),47% (7/15),3/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2024 (12 matches),,65.4%,41.5%,44.1%,43.8%,59.8%,38.1%,0.0%,44.0%,41.7%
2023 (2 matches),,56.5%,50.0%,75.0%,100.0%,52.6%,0.0%,0.0%,-,-
2022 (29 matches),,64.1%,42.8%,51.6%,54.8%,62.6%,48.1%,50.0%,66.7%,39.7%
2021 (17 matches),,72.3%,44.6%,55.7%,54.2%,62.7%,45.8%,50.0%,65.2%,26.1%
2020 (20 matches),,67.4%,49.7%,63.1%,82.4%,66.7%,48.1%,53.8%,58.6%,39.7%
Career (776 matches),,69.5%,44.9%,59.0%,59.4%,65.2%,49.4%,47.2%,65.0%,40.9%
