Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R16,L vs Tiafoe,108.5,113.9,7.7,116.9,112.5,123,77,101.2,4.1,101.8,100.3,108,92
2022 US Open R32,W vs Gasquet,107.9,112.5,6.3,117.2,108.0,122,103,99.3,5.1,99.6,,109,90
2022 US Open R64,W vs Fognini,106.5,112.2,7.9,114.0,108.4,122,76,97.3,4.6,97.6,95.0,103,79
2022 US Open R128,W vs Hijikata,107.2,113.8,5.8,117.0,107.8,122,101,98.2,3.6,96.9,,105,93
2022 Wimbledon QF,W vs Fritz,103.0,107.0,6.5,109.2,103.6,120,95,94.7,5.4,94.7,94.0,112,83
2022 Wimbledon R16,W vs Van De Zandschulp,109.9,115.1,4.5,118.5,111.4,123,105,100.1,4.7,100.1,,109,89
2022 Wimbledon R32,W vs Sonego,110.8,115.0,5.1,118.1,112.2,124,105,100.4,4.6,99.8,98.0,107,89
2022 Wimbledon R64,W vs Berankis,107.6,111.8,5.7,115.0,107.5,122,98,98.9,4.2,98.8,99.0,107,90
2022 Wimbledon R128,W vs Cerundolo,109.7,114.3,5.6,116.7,111.4,124,100,98.1,4.9,97.7,104.0,110,91
2019 US Open F,W vs Medvedev,105.9,115.2,6.2,119.0,111.7,125,94,91.8,4.9,91.3,92.7,102,81
2019 US Open SF,W vs Berrettini,108.1,116.8,6.9,119.9,111.1,126,100,96.5,5.2,96.0,,108,88
2019 US Open QF,W vs Schwartzman,109.7,118.6,5.8,121.1,112.3,128,106,94.3,4.7,94.1,88.5,102,85
2019 US Open R16,W vs Cilic,109.1,115.5,8.1,120.8,112.7,126,94,99.3,4.2,99.3,98.5,110,91
2019 US Open R32,W vs Chung,106.2,115.8,7.3,121.1,110.2,125,100,96.1,4.8,98.7,95.0,106,84
2019 US Open R128,W vs Millman,109.3,116.5,8.2,120.7,110.4,125,97,98.8,4.4,99.1,97.0,107,87
2019 Wimbledon SF,L vs Federer,110.2,116.8,5.8,119.1,113.5,124,101,97.6,4.6,95.8,96.7,107,89
2019 Wimbledon QF,W vs Querrey,109.3,115.9,6.0,118.8,111.1,125,102,99.0,3.9,96.8,99.8,106,90
2019 Wimbledon R16,W vs Sousa,109.0,115.7,5.8,118.9,111.4,125,102,98.8,4.1,100.8,95.3,107,93
2019 Wimbledon R32,W vs Tsonga,111.1,116.3,6.5,119.7,110.7,125,94,98.3,3.5,95.0,100.0,108,91
2019 Wimbledon R64,W vs Kyrgios,111.0,117.8,4.8,120.5,114.8,125,103,98.6,4.3,102.8,100.3,109,90
Career (160 matches),,105.5,112.2,6.3,116.7,109.4,133,69,92.5,4.4,95.8,95.5,113,62
