Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,18,Hard,93,77,16,82.8%,43,22,21,51.2%,2004,2023,W,93,1.29,5.3%,2.6%,68.3%,73.3%,56.3%,67.9%,41.4%,68.6%,42.2%
Roland Garros,19,Clay,117,112,5,95.7%,29,22,7,75.9%,2005,2024,W,116,1.48,3.1%,2.0%,68.8%,71.7%,58.8%,67.7%,47.7%,68.5%,50.9%
Wimbledon,15,Grass,71,58,13,81.7%,41,25,16,61.0%,2003,2022,W,70,1.29,6.8%,2.1%,68.9%,75.5%,59.2%,70.4%,38.1%,67.7%,41.9%
US Open,16,Hard,80,68,12,85.0%,36,24,12,66.7%,2003,2022,W,79,1.34,4.5%,2.8%,65.9%,74.0%,58.3%,68.6%,42.0%,63.1%,42.9%
Olympics,3,,14,11,3,78.6%,4,3,1,75.0%,2008,2024,W,14,1.21,3.3%,2.2%,69.6%,70.0%,54.2%,65.2%,42.0%,66.3%,45.5%
Davis Cup,11,,31,29,2,93.5%,11,7,4,63.6%,2004,2024,,8,1.48,9.0%,3.3%,63.3%,77.8%,56.9%,70.1%,44.3%,66.7%,41.5%
Madrid Masters,20,Clay,76,61,15,80.3%,19,16,3,84.2%,2003,2024,W,73,1.27,3.3%,2.0%,69.6%,71.3%,55.6%,66.5%,42.7%,62.7%,42.2%
Rome Masters,19,Clay,79,70,9,88.6%,17,9,8,52.9%,2005,2024,W,79,1.31,2.2%,1.7%,71.1%,69.5%,55.8%,65.5%,45.3%,65.4%,46.9%
Monte Carlo Masters,17,Clay,79,73,6,92.4%,10,5,5,50.0%,2003,2021,W,79,1.40,2.7%,2.3%,68.4%,68.2%,56.0%,64.3%,50.0%,64.5%,51.9%
Barcelona,17,Clay,73,68,5,93.2%,11,7,4,63.6%,2003,2024,W,72,1.44,2.7%,1.9%,68.2%,71.3%,58.5%,67.2%,47.3%,68.4%,46.6%
Indian Wells Masters,15,Hard,72,60,12,83.3%,22,14,8,63.6%,2004,2022,W,70,1.30,4.2%,3.0%,66.0%,72.6%,58.6%,67.8%,41.7%,65.2%,43.6%
Miami Masters,13,Hard,55,42,13,76.4%,14,8,6,57.1%,2004,2017,F,52,1.27,4.3%,2.0%,67.1%,72.7%,58.4%,68.0%,40.6%,66.5%,44.7%
Canada Masters,13,Hard,47,39,8,83.0%,18,12,6,66.7%,2004,2019,W,46,1.25,4.6%,2.6%,65.3%,73.4%,56.6%,67.6%,40.6%,68.3%,44.4%
Cincinnati Masters,13,Hard,34,22,12,64.7%,23,14,9,60.9%,2004,2022,W,34,1.10,5.9%,3.3%,65.3%,75.0%,54.2%,67.8%,35.6%,65.1%,38.6%
