Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Montpellier R32,L vs Fils,6% (1/16),100% (1/1),0/3,25% (4/16),25% (1/4),0/1,0/1,3/3,0/0,3/3
2025 Hangzhou F,L vs Bublik,8% (1/12),0% (0/1),0/0,8% (1/12),100% (1/1),0/0,0/0,2/2,0/0,2/2
2025 Canada R128,L vs Arseneault,55% (6/11),67% (4/6),0/5,50% (5/10),0% (0/5),1/4,0/0,0/0,0/0,0/0
2025 Roland Garros R128,L vs Galan,37% (10/27),60% (6/10),4/7,30% (8/27),13% (1/8),3/6,1/1,3/3,0/0,2/2
2025 Kigali 2 CH F,W vs Den Ouden,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2024 Roland Garros Q2,L vs Monteiro,7% (1/14),100% (1/1),0/2,21% (3/14),33% (1/3),1/1,1/1,1/1,0/0,1/1
2019 M15 Monastir SF,L vs Negritu,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 M15 Monastir QF,W vs Sanchez Jover,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),0/0,0/0,0/0,0/0,0/0
2019 M15 Monastir R16,W vs Vilardo,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2019 M15 Monastir R32,W vs Suntic,50% (5/10),80% (4/5),0/1,22% (2/9),50% (1/2),1/2,0/0,0/0,0/0,0/0
2026 (1 matches),,6.3%,100.0%,0.0%,25.0%,25.0%,0.0%,0.0%,100.0%,-,100.0%
2025 (4 matches),,35.6%,61.9%,33.3%,27.6%,25.0%,53.8%,100.0%,100.0%,100.0%,100.0%
2024 (1 matches),,7.1%,100.0%,0.0%,21.4%,33.3%,100.0%,100.0%,100.0%,-,100.0%
2019 (4 matches),,44.1%,73.3%,16.7%,32.4%,36.4%,85.7%,100.0%,0.0%,100.0%,-
Career (10 matches),,30.9%,68.4%,21.7%,27.9%,29.4%,63.6%,85.7%,90.0%,100.0%,100.0%
