Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Montpellier R32,L vs Fils,0.86,0.83,68.0,3.7,9.3%,66.7%,19.1%,72.3%,29.8%,29.4%
2025 Hangzhou F,L vs Bublik,0.74,0.77,59.4,2.3,2.6%,71.1%,20.0%,77.1%,25.0%,29.3%
2025 Canada R128,L vs Arseneault,0.85,0.78,67.5,2.8,2.9%,51.4%,6.9%,58.6%,42.2%,40.5%
2025 Roland Garros R128,L vs Galan,0.84,0.90,53.8,3.1,11.0%,64.6%,8.2%,63.0%,40.8%,37.1%
2025 Kigali 2 CH F,W vs Den Ouden,1.24,2.04,33.8,2.1,3.4%,75.9%,14.8%,74.1%,41.9%,40.0%
2024 Roland Garros Q2,L vs Monteiro,0.76,0.60,51.4,4.7,7.1%,69.0%,18.4%,76.3%,18.9%,25.0%
2019 M15 Monastir SF,L vs Negritu,0.84,0.34,28.5,2.0,0.0%,45.5%,0.0%,40.0%,25.0%,21.1%
2019 M15 Monastir QF,W vs Sanchez Jover,1.09,1.38,55.6,2.7,0.0%,70.0%,0.0%,63.2%,38.5%,45.9%
2019 M15 Monastir R16,W vs Vilardo,1.41,2.14,31.1,2.0,0.0%,65.4%,4.2%,58.3%,57.1%,57.9%
2019 M15 Monastir R32,W vs Suntic,0.93,1.48,55.4,2.7,0.0%,75.9%,0.0%,61.5%,51.4%,46.9%
2026 (1 matches),,0.86,0.83,68.0,3.7,9.3%,66.7%,19.1%,72.3%,29.8%,29.4%
2025 (4 matches),,0.88,0.97,54.6,2.5,6.5%,65.2%,11.6%,67.1%,38.1%,36.7%
2024 (1 matches),,0.76,0.60,51.4,4.7,7.1%,69.0%,18.4%,76.3%,18.9%,25.0%
2019 (4 matches),,1.07,1.22,45.7,2.3,0.0%,65.8%,0.9%,57.4%,43.5%,43.9%
Career (10 matches),,0.92,0.99,53.5,2.6,5.0%,66.0%,10.1%,65.8%,36.8%,36.8%
