Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Sep-2024,Cassis CH,Hard,F,136,202,(3) Gasquet d. Jurij Rodionov [AUT],3-6 6-1 6-2,1.29,8.8%,1.5%,61.8%,71.4%,57.7%,0/2,1:43
12-Feb-2024,Manama CH,Hard,F,130,231,(Alt) Mikhail Kukushkin [KAZ] d. (5) Gasquet,7-6(5) 6-4,0.71,4.2%,4.2%,65.3%,61.7%,64.0%,2/4,1:45
10-Jul-2023,San Benedetto Del Tronto CH,Clay,F,51,147,(8) Benoit Paire [FRA] d. (1) Gasquet,4-6 6-1 6-1,0.61,1.5%,1.5%,52.2%,40.0%,46.9%,2/9,1:37
09-Jan-2023,Auckland,Hard,F,67,12,Gasquet d. (2) Cameron Norrie [GBR],4-6 6-4 6-4,1.09,3.4%,2.3%,50.0%,81.8%,47.7%,6/9,2:27
19-Jul-2021,Umag,Clay,F,59,73,(7) Carlos Alcaraz [ESP] d. (4) Gasquet,6-2 6-2,0.65,1.8%,9.1%,47.3%,69.2%,37.9%,4/8,1:16
16-Jul-2018,Bastad,Clay,F,29,15,(3) Fabio Fognini [ITA] d. (4) Gasquet,6-3 3-6 6-1,0.89,4.3%,1.4%,56.5%,61.5%,56.7%,6/11,1:47
11-Jun-2018,s Hertogenbosch,Grass,F,30,72,(2) Gasquet d. Jeremy Chardy [FRA],6-3 7-6(5),1.15,8.7%,1.4%,66.7%,65.2%,56.5%,0/2,1:30
05-Feb-2018,Montpellier,Hard,F,33,17,(2) Lucas Pouille [FRA] d. (5) Gasquet,7-6(2) 6-4,0.84,5.8%,1.4%,62.3%,74.4%,57.7%,5/6,1:27
11-Sep-2017,Szczecin CH,Clay,F,30,69,(1) Gasquet d. (2) Florian Mayer [GER],7-6(3) 7-6(4),1.11,0.0%,2.4%,74.7%,74.2%,42.9%,2/4,1:38
06-Feb-2017,Montpellier,Hard,F,22,21,(4) Alexander Zverev [GER] d. (3) Gasquet,7-6(4) 6-3,0.92,4.9%,1.6%,60.7%,75.7%,45.8%,1/3,1:28
