Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Roland Garros R64,L vs Sinner,8% (1/13),0% (0/1),0/5,50% (6/12),17% (1/6),0/0,0/0,1/1,0/0,0/0
2025 Roland Garros R128,W vs Atmane,56% (9/16),89% (8/9),1/2,33% (5/15),40% (2/5),6/6,1/1,0/1,0/0,0/0
2025 Montpellier R16,L vs Griekspoor,27% (4/15),25% (1/4),0/1,20% (3/15),33% (1/3),1/1,1/1,2/3,0/0,1/2
2025 Montpellier R32,W vs Mannarino,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2024 Stuttgart R16,L vs Nakashima,30% (3/10),33% (1/3),0/3,44% (4/9),25% (1/4),0/1,0/0,1/1,0/0,1/1
2024 Roland Garros R64,L vs Sinner,14% (2/14),50% (1/2),0/5,43% (6/14),17% (1/6),0/1,0/0,3/3,0/0,1/1
2024 Doha R16,L vs Rublev,0% (0/10),- (0/0),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2024 Auckland R32,L vs Fils,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2023 Paris R64,L vs Paul,38% (5/13),100% (5/5),1/4,38% (5/13),20% (1/5),4/4,0/0,1/1,0/0,1/1
2023 Shanghai R128,L vs Zhang,0% (0/7),- (0/0),0/3,75% (6/8),17% (1/6),0/0,0/0,0/2,0/0,0/1
2023 US Open R128,L vs Marozsan,29% (7/24),43% (3/7),3/7,42% (10/24),10% (1/10),3/3,0/0,3/5,0/0,2/3
2023 Wimbledon R128,L vs Moutet,35% (6/17),50% (3/6),1/6,44% (7/16),14% (1/7),2/3,0/1,0/0,0/0,0/0
2023 Halle R32,L vs Sinner,27% (4/15),25% (1/4),0/3,50% (7/14),57% (4/7),0/0,0/0,2/2,0/0,1/1
2023 Stuttgart R16,W vs Tsitsipas,31% (5/16),40% (2/5),0/3,31% (5/16),40% (2/5),1/1,0/0,3/3,0/0,0/0
2023 Madrid R64,L vs Hurkacz,18% (3/17),33% (1/3),0/3,29% (5/17),40% (2/5),1/1,0/1,3/3,0/1,0/0
2023 Monte Carlo R64,L vs Thiem,0% (0/9),- (0/0),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2023 Indian Wells R64,L vs Sinner,18% (2/11),50% (1/2),0/2,20% (2/10),0% (0/2),1/1,0/0,1/1,0/0,0/0
2023 Rotterdam R16,L vs Wawrinka,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2023 Auckland F,W vs Norrie,33% (5/15),80% (4/5),0/2,33% (5/15),40% (2/5),3/4,2/2,1/2,1/1,0/0
2022 Paris R32,L vs Ruud,20% (2/10),50% (1/2),0/3,33% (3/9),0% (0/3),0/1,0/1,1/1,0/0,0/0
2025 (4 matches),,34.6%,66.7%,12.5%,27.5%,28.6%,100.0%,100.0%,60.0%,100.0%,50.0%
2024 (4 matches),,13.6%,33.3%,0.0%,36.6%,20.0%,0.0%,-,100.0%,-,100.0%
2023 (11 matches),,24.2%,54.1%,13.2%,39.3%,25.4%,88.2%,50.0%,73.9%,50.0%,62.5%
2022 (11 matches),,30.7%,68.6%,17.1%,33.9%,33.3%,85.2%,70.0%,81.3%,100.0%,80.0%
2021 (9 matches),,21.0%,52.4%,4.8%,39.8%,28.2%,90.9%,100.0%,56.3%,100.0%,50.0%
Career (481 matches),,35.5%,68.9%,21.3%,28.5%,35.3%,85.5%,87.6%,77.9%,88.7%,74.5%
