Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Roland Garros R64,L vs Sinner,75.0%,33.3%,6.9%,4/1,2.23,3.2%,72.2%,20.5%,7.4%,1.98,6.5%,83.3%,66.7%,5.6%,2.46,0.0%
2025 Roland Garros R128,W vs Atmane,72.8%,55.4%,4.4%,4/1,2.14,4.3%,70.5%,51.2%,3.3%,1.97,7.5%,93.0%,60.0%,7.0%,2.35,0.0%
2025 Montpellier R16,L vs Griekspoor,60.8%,49.2%,2.1%,0/2,2.23,19.6%,52.9%,47.2%,0.0%,2.09,33.3%,85.2%,52.2%,7.4%,2.39,4.5%
2025 Montpellier R32,W vs Mannarino,85.7%,47.9%,0.0%,0/0,2.20,13.8%,86.1%,45.2%,0.0%,2.04,26.7%,94.4%,52.9%,0.0%,2.36,0.0%
2024 Stuttgart R16,L vs Nakashima,54.5%,50.0%,3.6%,1/1,2.42,0.0%,43.9%,50.0%,4.9%,2.29,0.0%,92.3%,50.0%,0.0%,2.53,0.0%
2024 Roland Garros R64,L vs Sinner,61.8%,38.3%,7.9%,1/5,2.26,4.0%,58.6%,35.3%,5.2%,2.24,8.3%,86.7%,46.2%,20.0%,2.28,0.0%
2024 Roland Garros R128,W vs Coric,70.5%,45.3%,1.6%,0/2,2.14,1.2%,67.1%,47.1%,0.0%,1.89,2.7%,94.6%,42.9%,5.4%,2.34,0.0%
2024 Doha R16,L vs Rublev,56.3%,22.2%,8.3%,0/4,-,22.2%,51.6%,18.8%,3.2%,-,30.4%,73.3%,27.3%,20.0%,-,7.7%
2024 Auckland R32,L vs Fils,53.3%,40.6%,6.7%,1/3,-,26.5%,42.9%,50.0%,2.4%,-,44.4%,87.5%,28.6%,18.8%,-,5.9%
2023 Paris R64,L vs Paul,64.9%,60.0%,0.0%,0/0,2.39,12.7%,52.1%,48.0%,0.0%,2.53,18.4%,89.3%,72.0%,0.0%,2.22,4.0%
2023 Shanghai R64,L vs Zhang,48.5%,25.0%,9.1%,2/1,-,9.3%,34.8%,12.5%,13.0%,-,13.3%,88.9%,37.5%,0.0%,-,0.0%
2023 Halle R32,L vs Sinner,63.4%,49.2%,14.0%,4/9,2.32,8.3%,53.1%,42.3%,12.2%,2.16,9.8%,78.6%,54.5%,16.7%,2.59,5.7%
2023 Stuttgart R16,W vs Tsitsipas,57.1%,51.6%,3.6%,3/1,2.30,21.1%,48.6%,50.0%,2.9%,2.27,40.0%,78.9%,53.3%,5.3%,2.33,0.0%
2023 Madrid R64,L vs Hurkacz,46.9%,41.3%,2.0%,0/2,2.57,7.0%,35.9%,47.8%,0.0%,2.54,15.0%,76.7%,34.8%,6.7%,2.60,0.0%
2023 Monte Carlo R64,L vs Thiem,61.8%,44.1%,1.8%,0/1,2.22,7.7%,48.4%,26.7%,0.0%,1.87,17.4%,82.6%,57.9%,4.3%,2.45,0.0%
2023 Indian Wells R64,L vs Sinner,66.7%,38.6%,0.0%,0/0,2.15,8.3%,51.4%,22.2%,0.0%,2.16,16.0%,86.7%,50.0%,0.0%,2.13,0.0%
2023 Rotterdam R16,L vs Wawrinka,57.4%,29.6%,4.3%,2/0,-,49.0%,33.3%,11.1%,0.0%,-,88.5%,94.7%,38.9%,10.5%,-,4.3%
2023 Auckland F,W vs Norrie,75.9%,48.5%,3.4%,0/3,2.32,6.8%,67.9%,47.2%,3.8%,2.46,16.0%,93.8%,50.0%,3.1%,2.21,0.0%
2022 Paris R32,L vs Ruud,64.4%,34.2%,0.0%,0/0,-,54.1%,61.1%,22.7%,0.0%,-,76.9%,72.7%,50.0%,0.0%,-,0.0%
2022 Metz R32,L vs Thiem,72.1%,47.7%,1.6%,0/1,2.20,7.7%,60.6%,70.0%,0.0%,2.46,13.3%,85.7%,29.2%,3.6%,1.88,0.0%
Career (116 matches),,69.1%,45.0%,4.2%,44.6%,2.20,15.0%,63.5%,41.3%,3.0%,2.15,21.5%,86.1%,50.1%,6.7%,2.26,6.0%
