Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,1,90.9%,20.0%,14.3%,1.3%,61.0%,76.6%,56.7%,68.8%,34.3%,52.8%,1.10,R16 (Pau)
2024,30,19,11,63.3%,42-29,59.2%,377-316,54.4%,6-7,46.2%,30,82.5%,26.1%,6.6%,3.7%,61.5%,72.6%,52.1%,64.7%,38.9%,51.7%,1.10,W (Cassis)
2023,19,12,7,63.2%,26-18,59.1%,208-204,50.5%,3-1,75.0%,19,75.0%,25.5%,4.9%,3.7%,57.5%,69.3%,51.2%,61.6%,37.4%,49.8%,0.98,F (San Benedetto Del Tronto)
2022,14,8,6,57.1%,18-16,52.9%,171-148,53.6%,1-3,25.0%,14,79.6%,28.5%,6.8%,4.5%,54.6%,73.9%,50.7%,63.3%,40.5%,51.9%,1.10,SF (Lyon)
2021,15,10,5,66.7%,24-10,70.6%,187-146,56.2%,5-1,83.3%,14,85.8%,25.9%,7.9%,3.5%,58.8%,77.0%,51.9%,66.6%,39.2%,52.3%,1.17,SF (Rennes)
2017,5,5,0,100.0%,10-1,90.9%,67-44,60.4%,3-0,100.0%,5,83.0%,36.4%,3.2%,2.9%,61.6%,74.2%,54.1%,66.5%,43.0%,54.7%,1.28,W (Szczecin)
2010,6,5,1,83.3%,10-3,76.9%,72-40,64.3%,0-0,-,6,89.5%,38.2%,9.3%,2.2%,62.1%,75.5%,62.3%,70.5%,43.4%,56.5%,1.47,W (Bordeaux)
2005,12,11,1,91.7%,22-3,88.0%,144-87,62.3%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2004,13,6,7,46.2%,14-14,50.0%,138-128,51.9%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2003,47,34,13,72.3%,71-33,68.3%,559-461,54.8%,13-4,76.5%,0,,,,,,,,,,,,W (4x)
2002,11,9,2,81.8%,18-4,81.8%,126-79,61.5%,1-1,50.0%,0,,,,,,,,,,,,W (Montauban)
Career,174,120,54,69.0%,257-131,66.2%,2062-1662,55.4%,37-19,66.1%,89,81.6%,27.5%,6.5%,3.6%,59.1%,73.1%,52.3%,64.6%,39.3%,51.9%,1.11,
