Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Roland Garros R64,L vs Sinner,0.94,0.51,27.8,2.1,2.4%,57.1%,2.6%,51.3%,28.2%,21.2%
2025 Roland Garros R128,W vs Atmane,1.10,1.38,32.2,2.1,0.0%,65.3%,6.5%,56.5%,54.2%,43.6%
2025 Montpellier R16,L vs Griekspoor,0.86,0.90,71.5,3.4,10.9%,73.9%,15.4%,64.1%,40.0%,23.4%
2025 Montpellier R32,W vs Mannarino,1.29,2.51,33.5,2.2,3.8%,76.9%,13.6%,77.3%,37.9%,51.9%
2024 Stuttgart R16,L vs Nakashima,0.83,0.59,40.9,2.1,16.7%,70.0%,10.7%,46.4%,36.7%,20.0%
2024 Roland Garros R64,L vs Sinner,0.90,0.53,25.0,2.3,0.0%,63.3%,0.0%,41.9%,30.0%,25.0%
2024 Doha R16,L vs Rublev,0.72,0.34,31.5,2.1,3.8%,57.7%,12.0%,72.0%,11.1%,23.8%
2024 Auckland R32,L vs Fils,0.69,0.55,36.4,2.2,8.0%,76.0%,0.0%,60.0%,22.6%,27.6%
2023 Paris R64,L vs Paul,0.82,0.82,76.0,13.6,4.3%,59.6%,7.1%,59.5%,42.5%,37.8%
2023 Shanghai R128,L vs Zhang,1.10,0.30,33.0,2.1,0.0%,42.9%,0.0%,44.4%,21.1%,7.1%
2023 US Open R128,L vs Marozsan,0.91,0.85,47.4,2.2,7.9%,60.5%,10.3%,60.3%,41.5%,31.6%
2023 Wimbledon R128,L vs Moutet,0.96,0.77,39.7,2.2,1.8%,57.1%,0.0%,52.7%,50.0%,21.6%
2023 Halle R32,L vs Sinner,1.03,0.79,59.4,2.0,4.9%,59.0%,1.6%,54.1%,37.5%,28.9%
2023 Stuttgart R16,W vs Tsitsipas,1.19,1.23,85.9,3.1,2.0%,66.7%,10.9%,69.6%,37.3%,28.3%
2023 Madrid R64,L vs Hurkacz,1.11,0.78,69.7,15.4,10.2%,61.0%,5.6%,72.2%,23.1%,23.9%
2023 Monte Carlo R64,L vs Thiem,0.77,0.53,38.9,2.1,3.2%,51.6%,0.0%,65.5%,20.0%,40.0%
2023 Indian Wells R64,L vs Sinner,0.90,0.62,48.2,3.1,14.3%,74.3%,0.0%,45.2%,29.4%,25.0%
2023 Rotterdam R16,L vs Wawrinka,1.01,0.44,41.1,2.1,2.7%,54.1%,0.0%,57.6%,20.0%,18.2%
2023 Auckland F,W vs Norrie,1.15,1.27,65.4,17.2,0.0%,68.1%,7.3%,61.0%,39.1%,39.0%
2022 Paris R32,L vs Ruud,0.98,0.60,56.6,2.0,17.9%,64.3%,4.3%,56.5%,25.8%,21.4%
2025 (4 matches),,1.02,1.09,42.4,2.3,4.3%,67.5%,8.9%,60.3%,41.8%,34.6%
2024 (4 matches),,0.81,0.50,32.5,2.2,6.2%,66.2%,5.2%,52.6%,25.8%,24.3%
2023 (11 matches),,1.00,0.80,57.0,3.0,4.9%,60.2%,4.5%,59.1%,35.3%,28.8%
2022 (11 matches),,1.04,0.99,47.2,2.5,6.3%,66.5%,5.2%,58.1%,37.2%,34.4%
2021 (9 matches),,0.92,0.74,34.8,2.1,4.2%,61.0%,4.9%,58.7%,33.8%,30.1%
Career (481 matches),,1.03,1.13,47.2,2.6,5.4%,66.6%,4.6%,63.6%,37.8%,38.6%
