Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1980 Roland Garros SF,L vs Borg,7.3%,11.0%,41.1%,10.6%,9.8%,15.7%,50.0%,15.1%,54.2%,74.1%,83.3%,3.6%,3.6%,25.9%,-82
1972 Roland Garros QF,L vs Orantes,0.0%,1.0%,44.4%,0.0%,0.0%,0.0%,50.0%,0.0%,77.3%,20.8%,0.0%,0.0%,5.9%,29.4%,-118
Career (2 matches),,3.3%,5.5%,42.6%,4.8%,5.2%,8.2%,50.0%,7.9%,65.2%,49.0%,45.5%,2.2%,4.4%,27.3%,-96
