Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1980 Roland Garros SF,L vs Borg,0.0%,-,16.8%,53.8%,7.2%,8.2%,7.7%,2.0%,8.3%,0.4%,0.0%,-154,-147
1972 Roland Garros QF,L vs Orantes,0.0%,-,8.6%,64.7%,7.8%,18.8%,0.0%,4.3%,37.5%,0.3%,0.0%,-132,-161
Career (2 matches),,0.0%,-,12.2%,58.1%,7.4%,10.1%,5.1%,3.1%,20.0%,0.3%,0.0%,-145,-153
