Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1991,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,22.2%,37.5%,0.0%,3.3%,53.3%,56.3%,21.4%,40.0%,46.7%,42.9%,0.78,R128 (Miami Masters)
1986,12,4,8,33.3%,13-17,43.3%,115-145,44.2%,0-0,-,0,,,,,,,,,,,,R32 (3x)
1985,10,4,6,40.0%,9-13,40.9%,93-100,48.2%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
1984,10,4,6,40.0%,12-13,48.0%,117-115,50.4%,2-1,66.7%,0,,,,,,,,,,,,R16 (Houston WCT)
1983,22,5,17,22.7%,16-34,32.0%,198-252,44.0%,1-3,25.0%,0,,,,,,,,,,,,R16 (Geneva)
1982,45,22,23,48.9%,54-50,51.9%,462-437,51.4%,5-6,45.5%,0,,,,,,,,,,,,SF (Tampa)
1981,60,31,29,51.7%,64-58,52.5%,560-509,52.4%,4-10,28.6%,0,,,,,,,,,,,,F (Las Vegas)
1980,87,65,22,74.7%,132-61,68.4%,954-736,56.4%,14-8,63.6%,0,,,,,,,,,,,,W (4x)
1979,88,64,24,72.7%,137-71,65.9%,1037-794,56.6%,12-4,75.0%,0,,,,,,,,,,,,W (3x)
1978,103,73,30,70.9%,147-77,65.6%,1095-838,56.6%,15-9,62.5%,0,,,,,,,,,,,,W (2x)
1977,92,65,27,70.7%,135-70,65.9%,1038-800,56.5%,8-10,44.4%,0,,,,,,,,,,,,W (3x)
1976,101,72,29,71.3%,160-89,64.3%,1252-992,55.8%,13-9,59.1%,0,,,,,,,,,,,,W (5x)
1975,103,71,32,68.9%,148-89,62.4%,1166-935,55.5%,12-9,57.1%,0,,,,,,,,,,,,W (4x)
1974,102,61,41,59.8%,126-108,53.8%,1055-997,51.4%,11-5,68.8%,0,,,,,,,,,,,,W (Washington)
1973,46,23,23,50.0%,53-56,48.6%,509-525,49.2%,8-8,50.0%,0,,,,,,,,,,,,
1972,28,16,12,57.1%,40-36,52.6%,354-341,50.9%,2-4,33.3%,0,,,,,,,,,,,,SF (Brussels)
1971,14,8,6,57.1%,17-13,56.7%,142-135,51.3%,1-3,25.0%,0,,,,,,,,,,,,QF (3x)
1970,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R32 (Jacksonville)
1969,1,0,1,0.0%,1-2,33.3%,18-20,47.4%,0-0,-,0,,,,,,,,,,,,R128 (Boston)
Career,926,588,338,63.5%,1264-861,59.5%,10177-8696,53.9%,109-89,55.1%,1,22.2%,37.5%,0.0%,3.3%,53.3%,56.3%,21.4%,40.0%,46.7%,42.9%,0.78,
