Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,38,9,29,23.7%,25-62,28.7%,340-462,42.4%,2-5,28.6%,23,12.5%,28.6%,1.5%,6.5%,65.4%,53.6%,39.2%,48.6%,42.3%,45.6%,0.82
Clay,38,15,23,39.5%,39-51,43.3%,403-457,46.9%,6-2,75.0%,23,43.5%,26.1%,1.7%,5.8%,68.6%,57.2%,45.1%,53.4%,45.6%,49.6%,0.98
Grass,2,0,2,0.0%,1-4,20.0%,20-29,40.8%,0-0,-,1,-,-,5.3%,6.4%,68.1%,65.6%,46.7%,59.6%,33.0%,46.3%,0.82
Grand Slams,12,1,11,8.3%,4-22,15.4%,89-149,37.4%,0-0,-,9,12.5%,28.6%,2.3%,7.5%,67.1%,52.7%,42.4%,49.3%,41.6%,45.5%,0.82
Premiers,4,1,3,25.0%,5-7,41.7%,47-54,46.5%,0-0,-,2,-,-,0.5%,1.6%,77.0%,53.9%,45.2%,51.9%,41.6%,46.8%,0.86
Internationals,57,21,36,36.8%,54-80,40.3%,584-687,45.9%,8-6,57.1%,35,43.5%,26.1%,1.6%,6.3%,66.5%,56.9%,42.2%,51.9%,44.9%,48.5%,0.93
Semi-finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,-,-,0.0%,1.6%,80.6%,48.0%,33.3%,45.2%,45.3%,45.3%,0.83
Quarter-finals,3,1,2,33.3%,3-4,42.9%,32-35,47.8%,0-0,-,2,-,-,0.0%,5.3%,67.5%,57.8%,42.9%,53.0%,49.2%,51.3%,1.05
vs Righties,66,20,46,30.3%,55-101,35.3%,651-815,44.4%,6-6,50.0%,39,35.5%,26.7%,1.6%,6.1%,67.4%,55.1%,43.0%,51.2%,43.4%,47.4%,0.89
vs Lefties,9,4,5,44.4%,10-10,50.0%,92-97,48.7%,2-1,66.7%,7,-,-,2.1%,6.5%,65.3%,62.9%,38.9%,54.5%,46.6%,50.5%,1.03
vs Top 10,1,0,1,0.0%,1-2,33.3%,8-14,36.4%,0-0,-,0,,,,,,,,,,,
