Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,24,14,10,58.3%,5,3,2,60.0%,2002,2015,R64,11,0.97,2.4%,7.1%,70.8%,55.8%,43.3%,52.2%,46.3%,47.5%,42.7%
Roland Garros,11,Clay,18,7,11,38.9%,4,4,0,100.0%,2002,2015,R128,4,0.92,0.8%,5.6%,76.0%,53.8%,32.6%,48.7%,47.4%,53.0%,51.0%
Wimbledon,7,Grass,9,2,7,22.2%,0,0,0,-,2003,2015,R128,1,0.82,5.3%,6.4%,68.1%,65.6%,46.7%,59.6%,33.0%,55.6%,22.2%
US Open,11,Hard,21,10,11,47.6%,3,3,0,100.0%,2002,2015,R128,6,0.90,3.4%,5.7%,64.1%,57.6%,48.6%,54.4%,41.2%,54.2%,47.7%
Hobart,3,Hard,3,0,3,0.0%,0,0,0,-,2002,2020,Q1,1,0.51,1.9%,7.5%,73.6%,48.7%,14.3%,39.6%,30.8%,45.5%,33.3%
Luxembourg,3,Hard,5,2,3,40.0%,3,2,1,66.7%,2002,2019,Q3,4,0.93,2.5%,8.5%,66.1%,64.7%,46.9%,58.7%,38.3%,51.7%,45.0%
Seoul,2,Hard,6,4,2,66.7%,2,1,1,50.0%,2014,2016,Q3,6,1.23,3.3%,6.5%,67.3%,69.7%,48.5%,62.7%,45.8%,54.5%,39.3%
Katowice,3,Hard,4,1,3,25.0%,3,1,2,33.3%,2013,2016,Q2,4,0.92,2.6%,8.5%,65.0%,55.2%,39.2%,49.6%,46.4%,47.8%,57.1%
Bastad,2,Clay,3,1,2,33.3%,0,0,0,-,2010,2015,R16,2,0.90,2.8%,5.1%,64.4%,56.1%,50.8%,54.2%,41.2%,60.9%,35.3%
Marrakech,2,Clay,6,4,2,66.7%,0,0,0,-,2014,2015,R32,4,1.26,1.2%,4.0%,79.8%,62.7%,52.9%,60.7%,49.4%,69.6%,54.3%
