Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2011 Roland Garros R128,L vs Cornet,90.3,93.0,8.1,,,103,65,85.8,3.9,,,92,78
Career (1 matches),,90.3,93.0,8.1,,,103,65,85.8,3.9,,,92,78
