Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Lausanne Q1,L vs Shibahara,71% (5/7),25% (1/4),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2018 Limoges R16,L vs Alexandrova,55% (6/11),50% (1/2),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2018 Limoges R32,W vs Dulgheru,67% (12/18),55% (6/11),2/4,1/3,86% (6/7),3/4,0/0,50% (3/6),20% (1/5)
2018 Limoges Q1,W vs Panova,56% (10/18),54% (7/13),2/3,1/1,65% (11/17),1/2,0/0,- (0/0),- (0/0)
2018 Montreal Q1,L vs Riske Amritraj,67% (2/3),67% (2/3),0/0,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2017 Bol R32,L vs Van Uytvanck,36% (4/11),0% (0/2),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2016 Seoul Q3,L vs Kumkhum,52% (11/21),23% (3/13),1/2,0/0,56% (5/9),3/5,3/4,- (0/0),- (0/0)
2016 Seoul Q2,W vs Lertpitaksinchai,70% (7/10),36% (5/14),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2016 Japan Open Tokyo Q1,L vs Xu,33% (2/6),0% (0/6),0/0,0/0,29% (2/7),2/4,0/1,- (0/0),- (0/0)
2016 Mallorca Q1,L vs Cepede Royg,33% (3/9),38% (3/8),0/0,0/0,60% (9/15),0/2,0/1,40% (2/5),20% (1/5)
2016 Nottingham Q1,L vs Boulter,58% (11/19),33% (4/12),1/1,0/0,67% (6/9),1/3,0/1,40% (2/5),33% (2/6)
2016 Saint Gaudens $50K R32,L vs Minella,50% (6/12),40% (6/15),1/3,0/0,43% (6/14),1/3,1/2,33% (2/6),50% (3/6)
2016 Dijon $10K R32,L vs Bejenaru,50% (5/10),17% (1/6),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2016 Katowice Q2,L vs Maleckova,50% (4/8),50% (4/8),0/0,0/0,50% (6/12),2/4,0/1,40% (2/5),33% (2/6)
2016 Katowice Q1,W vs Falkowska,78% (7/9),56% (5/9),2/5,1/1,56% (5/9),0/0,0/0,75% (3/4),100% (4/4)
2016 Gonesse $10K R16,L vs Boualem,43% (3/7),100% (3/3),0/0,0/0,50% (6/12),2/4,1/2,- (0/0),- (0/0)
2016 Amiens $10K R32,L vs Bua,20% (1/5),75% (3/4),0/0,0/0,36% (4/11),1/3,0/1,- (0/0),- (0/0)
2015 Bratislava $25K R32,L vs Muchova,80% (8/10),0% (0/5),0/2,0/0,50% (2/4),0/2,0/1,50% (4/8),38% (3/8)
2015 Nantes $50K R32,L vs Sevastova,44% (4/9),33% (1/3),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2015 US Open Q3,L vs Bertens,29% (2/7),50% (2/4),0/0,0/0,65% (11/17),1/3,1/2,- (0/0),- (0/0)
2019 (1 matches),,71.4%,25.0%,-,-,28.6%,0.0%,0.0%,-,-
2018 (4 matches),,60.0%,55.2%,57.1%,50.0%,64.4%,45.5%,0.0%,50.0%,20.0%
2017 (1 matches),,36.4%,0.0%,-,-,42.9%,33.3%,50.0%,-,-
2016 (11 matches),,51.7%,37.8%,53.8%,100.0%,51.8%,40.0%,35.7%,44.0%,44.4%
2015 (17 matches),,48.8%,47.0%,40.5%,38.9%,51.4%,54.3%,56.5%,53.7%,48.8%
Career (91 matches),,54.2%,49.2%,52.9%,51.2%,50.8%,46.5%,38.5%,54.1%,43.4%
