Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 Australian Open R128,L vs Arruabarrena,12,31,0.4,12.6%,32.6%,10,30,0.3,11.2%,33.7%,9.0%,2.2%,0.7,14.7%,21.1%
2011 Roland Garros R128,L vs Cornet,11,31,0.4,10.4%,29.2%,11,27,0.4,11.0%,27.0%,7.0%,4.0%,0.4,8.5%,23.6%
Career (2 matches),,23,62,0.4,11.4%,30.8%,21,57,0.4,11.1%,30.2%,7.9%,3.2%,0.5,11.4%,22.4%
