Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,3.6%,10.7%,64.3%,55.6%,35.0%,48.2%,21.4%,36.7%,0.41,R32 (Bol)
2015,2,0,2,0.0%,1-4,20.0%,16-30,34.8%,1-0,100.0%,2,30.4%,36.4%,1.4%,10.1%,75.7%,48.2%,50.0%,48.6%,46.5%,47.5%,0.91,R32 (Nuremberg)
2014,2,0,2,0.0%,1-4,20.0%,17-28,37.8%,0-0,-,2,-,-,1.4%,4.9%,71.3%,52.0%,51.2%,51.7%,35.3%,43.8%,0.73,R32 (2x)
2013,3,2,1,66.7%,4-2,66.7%,35-26,57.4%,0-0,-,2,-,-,1.5%,5.2%,68.7%,68.5%,50.0%,62.7%,46.1%,55.0%,1.24,QF (Palermo)
2011,14,3,11,21.4%,9-24,27.3%,123-175,41.3%,2-0,100.0%,11,-,-,2.7%,5.6%,63.4%,53.1%,42.7%,49.3%,43.4%,46.2%,0.86,R16 (3x)
2010,18,7,11,38.9%,14-23,37.8%,154-190,44.8%,3-0,100.0%,17,-,-,1.7%,5.2%,68.2%,56.8%,39.9%,51.4%,44.3%,48.0%,0.91,SF (Fes)
2009,2,1,1,50.0%,3-3,50.0%,30-34,46.9%,1-1,50.0%,1,-,-,0.0%,4.1%,74.4%,53.3%,41.9%,50.4%,49.5%,50.0%,1.00,R16 (Marbella)
2008,8,2,6,25.0%,10-13,43.5%,103-112,47.9%,1-2,33.3%,5,-,-,2.0%,6.2%,68.6%,60.3%,44.1%,55.2%,41.3%,48.3%,0.92,R16 (2x)
2007,12,4,8,33.3%,10-17,37.0%,111-141,44.0%,0-1,0.0%,6,-,-,0.4%,8.5%,63.6%,55.6%,41.1%,50.3%,47.8%,49.1%,0.96,QF (Bad Gastein)
2006,2,1,1,50.0%,3-3,50.0%,28-29,49.1%,0-0,-,0,,,,,,,,,,,,R16 (Portoroz)
2003,7,2,5,28.6%,6-10,37.5%,69-80,46.3%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2002,7,2,5,28.6%,4-12,25.0%,73-91,44.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,78,24,54,30.8%,65-117,35.7%,763-948,44.6%,8-7,53.3%,47,35.5%,26.7%,1.7%,6.1%,67.2%,55.9%,42.4%,51.5%,43.9%,47.7%,0.90,
