Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Budapest R32,L vs Sorribes Tormo,50% (8/16),88% (7/8),1/8,60% (9/15),11% (1/9),4/7,1/2,0/0,0/1,0/0
2019 W25 Bytom R32,W vs Kuczer,38% (3/8),100% (3/3),0/0,30% (3/10),67% (2/3),3/3,2/3,0/0,1/1,0/0
2019 W25 Denver CO SF,L vs Glatch,33% (3/9),33% (1/3),1/4,73% (8/11),25% (2/8),0/1,0/0,0/1,0/0,0/1
2019 W25 Denver CO QF,W vs Arshinkova,31% (5/16),100% (5/5),2/3,44% (7/16),43% (3/7),4/5,2/2,0/1,1/1,0/0
2019 W25 Denver CO R16,W vs Brodsky,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 W25 Sumter SC R32,W vs Kukharchuk,69% (11/16),55% (6/11),0/1,40% (6/15),33% (2/6),4/4,1/1,0/2,0/0,0/0
2019 W25 Bethany Beach DE R32,L vs Arconada,25% (4/16),100% (4/4),2/4,41% (7/17),0% (0/7),3/3,0/2,0/3,0/0,0/1
2019 W25 Namangan QF,L vs Anshba,33% (4/12),100% (4/4),1/5,42% (5/12),0% (0/5),2/4,1/1,2/2,0/0,1/1
2019 W25 Namangan R16,W vs Barnett,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2019 W25 Andijan R32,W vs Arshinkova,31% (4/13),100% (4/4),1/4,43% (6/14),17% (1/6),3/3,1/1,0/1,1/1,0/0
2019 W25 Obidos R16,L vs Parrizas Diaz,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,1/1
2019 W25 Obidos R32,W vs Rosca,57% (8/14),100% (8/8),1/3,38% (5/13),40% (2/5),5/6,0/1,0/0,0/1,0/0
2019 W15 Antalya SF,L vs Dema,33% (3/9),100% (3/3),2/5,78% (7/9),0% (0/7),1/3,0/0,0/2,0/0,0/1
2019 W15 Antalya QF,W vs Matviyenko,70% (7/10),86% (6/7),2/4,45% (5/11),20% (1/5),3/6,2/3,0/0,1/2,0/0
2019 W15 Antalya R16,W vs Anil,100% (7/7),71% (5/7),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,0/0,0/0
2019 W15 Antalya R32,W vs Lizarazo,50% (7/14),71% (5/7),1/3,36% (5/14),40% (2/5),4/4,1/1,1/1,0/0,0/0
2019 W15 Sharm El Sheikh R32,L vs Maluniakova,40% (4/10),75% (3/4),2/5,67% (6/9),17% (1/6),1/3,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R32,L vs Ayzatulina,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2017 Sozopol $15K F,W vs Tholey,69% (9/13),78% (7/9),2/5,69% (9/13),33% (3/9),2/6,1/3,0/1,0/1,0/0
2017 Sozopol $15K SF,W vs Yashina,67% (6/9),67% (4/6),0/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2024 (1 matches),,50.0%,87.5%,12.5%,60.0%,11.1%,57.1%,50.0%,-,0.0%,-
2019 (17 matches),,44.1%,81.9%,31.3%,41.7%,23.8%,77.6%,72.2%,41.2%,71.4%,50.0%
2017 (6 matches),,64.5%,72.5%,26.1%,50.0%,21.9%,54.2%,57.1%,33.3%,66.7%,0.0%
2016 (1 matches),,28.6%,100.0%,33.3%,61.5%,25.0%,75.0%,100.0%,100.0%,-,100.0%
Career (25 matches),,48.2%,80.0%,28.2%,45.4%,22.5%,69.9%,67.9%,42.9%,63.6%,50.0%
