Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Budapest R32,L vs Sorribes Tormo,0.94,0.87,76.5,8.8,0.0%,51.0%,0.0%,45.0%,51.0%,43.8%
2019 W25 Bytom R32,W vs Kuczer,1.13,1.65,41.3,2.0,-,68.8%,-,67.9%,40.7%,52.0%
2019 W25 Denver CO SF,L vs Glatch,0.98,0.54,43.2,2.2,-,48.6%,-,47.1%,36.4%,20.0%
2019 W25 Denver CO QF,W vs Arshinkova,1.10,1.23,67.5,6.3,-,66.7%,-,48.8%,57.5%,35.1%
2019 W25 Denver CO R16,W vs Brodsky,1.21,2.88,33.2,2.1,-,65.0%,-,88.2%,57.1%,58.8%
2019 W25 Sumter SC R32,W vs Kukharchuk,1.07,1.26,46.0,4.0,-,55.0%,-,58.8%,50.0%,52.3%
2019 W25 Bethany Beach DE R32,L vs Arconada,0.88,0.73,57.1,3.3,-,57.6%,-,32.3%,48.6%,41.4%
2019 W25 Namangan QF,L vs Anshba,0.90,0.82,56.6,3.8,0.0%,52.4%,0.0%,54.1%,47.5%,37.1%
2019 W25 Namangan R16,W vs Barnett,1.10,2.53,38.9,2.0,9.5%,76.2%,0.0%,80.0%,54.5%,46.9%
2019 W25 Andijan R32,W vs Arshinkova,1.07,1.20,78.9,2.7,8.9%,64.4%,2.4%,58.5%,44.4%,41.5%
2019 W25 Obidos R16,L vs Parrizas Diaz,0.95,0.58,47.3,2.1,0.0%,64.7%,0.0%,51.7%,22.2%,28.0%
2019 W25 Obidos R32,W vs Rosca,0.98,1.21,57.2,2.4,0.0%,59.6%,0.0%,56.8%,44.2%,59.2%
2019 W15 Antalya SF,L vs Dema,0.99,0.77,54.1,2.1,-,35.5%,-,48.4%,40.7%,50.0%
2019 W15 Antalya QF,W vs Matviyenko,0.93,1.31,60.9,2.5,3.1%,59.4%,3.2%,61.3%,61.3%,50.0%
2019 W15 Antalya R16,W vs Anil,0.96,1.66,36.2,2.2,10.7%,67.9%,0.0%,66.7%,65.0%,47.4%
2019 W15 Antalya R32,W vs Lizarazo,1.03,1.21,67.5,8.2,0.0%,59.6%,0.0%,64.3%,36.8%,53.8%
2019 W15 Sharm El Sheikh R32,L vs Maluniakova,0.95,0.78,61.5,2.0,0.0%,45.5%,0.0%,48.4%,47.6%,40.0%
2019 W15 Sharm El Sheikh R32,L vs Ayzatulina,0.74,0.54,35.5,2.1,-,61.3%,-,46.4%,37.9%,28.0%
2017 Sozopol $15K F,W vs Tholey,1.26,1.31,50.3,2.4,2.1%,42.6%,0.0%,59.5%,48.7%,54.3%
2017 Sozopol $15K SF,W vs Yashina,1.05,1.56,51.5,2.5,3.4%,69.0%,3.6%,67.9%,53.6%,40.0%
2024 (1 matches),,0.94,0.87,76.5,8.8,0.0%,51.0%,0.0%,45.0%,51.0%,43.8%
2019 (17 matches),,0.99,1.07,54.1,2.6,1.7%,58.9%,0.4%,56.2%,46.9%,44.8%
2017 (6 matches),,1.03,1.12,52.2,2.8,5.4%,57.0%,1.0%,51.7%,50.2%,49.2%
2016 (1 matches),,1.05,0.79,58.1,10.0,0.0%,57.4%,0.0%,44.2%,40.0%,33.3%
Career (25 matches),,1.00,1.06,55.1,2.8,2.4%,57.9%,0.5%,53.9%,47.5%,45.2%
