Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Wimbledon,1,Grass,3,2,1,66.7%,0,0,0,-,2024,2024,Q3,3,1.12,7.4%,1.7%,62.9%,70.9%,43.1%,60.6%,44.3%,66.7%,40.0%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2024,2024,Q1,1,0.39,5.0%,7.5%,50.0%,65.0%,35.0%,50.0%,19.5%,50.0%,0
