Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 Budapest R32,L vs Sorribes Tormo,4.5%,10.1%,47.0%,6.3%,10.9%,51.7%,53.3%,76.5%,66.7%,0.0%,8.7%,34.8%,0.0%,63.6%,66.7%,-119
Career (1 matches),,4.5%,10.1%,47.0%,6.3%,10.9%,51.7%,53.3%,76.5%,66.7%,0.0%,8.7%,34.8%,0.0%,63.6%,66.7%,-119
