Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,3,2,60.0%,7-6,53.8%,63-59,51.6%,1-0,100.0%,5,57.4%,45.0%,5.1%,5.8%,55.3%,59.6%,44.9%,53.0%,46.7%,49.9%,1.00
Clay,48,26,22,54.2%,60-54,52.6%,526-509,50.8%,4-3,57.1%,48,57.4%,44.9%,2.3%,5.7%,60.8%,59.5%,43.7%,53.3%,47.7%,50.5%,1.02
Finals,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,100.0%,0.0%,0.0%,0.0%,40.0%,50.0%,100.0%,80.0%,40.0%,60.0%,2.00
Semi-finals,6,1,5,16.7%,5-11,31.3%,66-87,43.1%,1-0,100.0%,6,53.0%,32.4%,2.1%,3.9%,59.0%,55.6%,44.5%,51.1%,43.5%,47.4%,0.89
Quarter-finals,8,5,3,62.5%,10-8,55.6%,88-73,54.7%,0-1,0.0%,8,56.1%,54.4%,3.8%,5.5%,61.4%,60.2%,42.1%,53.2%,50.3%,51.8%,1.08
vs Righties,24,12,12,50.0%,28-32,46.7%,265-272,49.3%,2-2,50.0%,24,59.2%,41.1%,2.3%,6.1%,58.0%,59.4%,45.9%,53.8%,46.5%,50.2%,1.00
vs Lefties,4,2,2,50.0%,4-2,66.7%,28-22,56.0%,0-0,-,4,59.3%,42.3%,3.9%,5.0%,60.9%,58.7%,47.1%,54.2%,47.6%,51.0%,1.04
