Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,8,2,6,25.0%,0,0,0,-,2022,2026,R128,8,0.87,1.3%,1.9%,74.4%,52.2%,44.0%,50.1%,43.4%,45.9%,49.1%
Roland Garros,4,Clay,9,5,4,55.6%,2,2,0,100.0%,2022,2025,R128,9,1.12,0.6%,1.7%,77.6%,55.5%,50.3%,54.4%,51.2%,47.1%,45.2%
Wimbledon,4,Grass,4,0,4,0.0%,2,1,1,50.0%,2022,2025,R128,4,0.80,1.4%,3.9%,68.5%,57.2%,41.1%,52.1%,38.2%,47.9%,41.4%
US Open,4,Hard,5,1,4,20.0%,2,1,1,50.0%,2022,2025,Q2,5,0.83,0.8%,6.5%,62.3%,57.0%,33.8%,48.2%,42.7%,44.2%,55.6%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2024,2024,R64,1,0.90,0.0%,1.4%,81.7%,53.4%,38.5%,50.7%,44.6%,25.0%,57.1%
Auckland,2,Hard,2,0,2,0.0%,0,0,0,-,2024,2026,Q1,2,0.81,2.0%,6.0%,72.0%,50.9%,33.3%,46.0%,43.8%,40.9%,41.2%
Buenos Aires 125,4,Clay,11,8,3,72.7%,1,1,0,100.0%,2022,2025,W,11,1.02,1.2%,4.1%,67.5%,56.5%,50.6%,54.6%,46.2%,49.5%,60.2%
Colina 125,3,Clay,6,3,3,50.0%,1,1,0,100.0%,2023,2025,R16,6,1.07,1.2%,4.1%,68.7%,62.5%,39.5%,55.3%,47.8%,35.9%,50.8%
Cali 125,3,Clay,7,4,3,57.1%,0,0,0,-,2023,2025,SF,7,1.03,1.7%,4.6%,62.3%,58.0%,46.1%,53.5%,47.8%,44.9%,43.8%
Florianopolis 125,3,Clay,5,2,3,40.0%,2,1,1,50.0%,2023,2025,R16,5,1.00,1.3%,4.4%,63.6%,53.2%,45.7%,50.5%,49.4%,52.0%,40.7%
Contrexeville 125,3,Clay,5,2,3,40.0%,0,0,0,-,2022,2025,R16,5,0.86,1.1%,3.5%,69.3%,55.4%,44.3%,52.0%,41.3%,43.9%,42.9%
