Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Bogota R16,L vs Kawa,23.8%,23.8%,40.0%,21.4%,21.4%,39.4%,32.4%,19.1%,0.0%,43.8%,43.8%,44.4%,66.7%,20.0%,50.0%,87
2024 ITF Sao Paulo QF,W vs Burillo Escorihuela,16.4%,18.2%,48.9%,16.3%,16.3%,52.8%,26.3%,50.0%,80.0%,18.2%,27.3%,33.3%,66.7%,60.0%,-,-3
2023 Roland Garros Q2,L vs Noha Akugue,21.0%,24.2%,49.0%,19.6%,23.5%,53.7%,76.0%,19.2%,-,27.3%,27.3%,25.0%,50.0%,44.4%,-,-104
2022 Bogota F,L vs Maria,7.3%,13.5%,54.5%,6.8%,14.9%,53.6%,47.4%,44.4%,28.6%,9.5%,9.5%,57.9%,25.0%,38.5%,50.0%,-49
2022 Bogota SF,W vs Osorio,8.9%,15.8%,48.8%,6.8%,13.5%,50.7%,33.3%,56.1%,40.0%,19.0%,28.6%,41.2%,40.0%,90.9%,100.0%,52
2021 BJK Cup RR,L vs Frech,15.8%,21.7%,49.0%,16.9%,24.7%,55.4%,34.1%,18.8%,0.0%,14.3%,14.3%,29.2%,36.4%,5.9%,0.0%,13
Last 52 Weeks (1 matches),,23.8%,23.8%,40.0%,21.4%,21.4%,39.4%,32.4%,19.1%,0.0%,43.8%,43.8%,44.4%,66.7%,20.0%,50.0%,87
Career (6 matches),,15.2%,19.5%,48.5%,14.5%,19.3%,50.7%,40.9%,33.3%,27.8%,20.4%,23.1%,39.5%,44.2%,38.5%,60.0%,35
