Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Iryna Shymanovich [BLR],4,4,50.0%,2,0,2,0.0%,2022,2026,6,0.97,1.3%,5.5%,68.1%,55.9%,41.1%,51.2%,47.5%,53.0%,31.1%
6,Carolina Alves [BRA],5,1,83.3%,1,1,0,100.0%,2015,2025,2,1.15,1.5%,1.0%,66.8%,54.7%,47.1%,52.2%,54.8%,70.6%,64.0%
6,Maria Fernanda Alvarez Teran [BOL],2,4,33.3%,0,0,0,-,2012,2015,0,,,,,,,,,,
6,Nathalia Rossi [BRA],3,3,50.0%,1,0,1,0.0%,2011,2014,0,,,,,,,,,,
5,Leolia Jeanjean [FRA],1,4,20.0%,1,1,0,100.0%,2022,2025,2,0.96,3.2%,3.7%,65.8%,62.6%,50.0%,58.3%,40.0%,42.1%,42.9%
5,Valeriya Strakhova [UKR],4,1,80.0%,0,0,0,-,2015,2025,2,1.31,2.4%,6.5%,66.9%,61.4%,41.5%,54.8%,59.1%,41.2%,64.0%
5,Gabriela Ce [BRA],3,2,60.0%,1,1,0,100.0%,2013,2025,2,1.38,2.6%,2.6%,67.5%,63.3%,47.4%,58.1%,57.8%,33.3%,68.8%
5,Elizabeth Mandlik [USA],3,2,60.0%,1,1,0,100.0%,2022,2025,4,1.01,1.6%,3.6%,73.5%,57.3%,37.8%,52.1%,48.2%,48.7%,48.8%
5,Panna Udvardy [HUN],0,5,0.0%,3,0,3,0.0%,2021,2025,3,0.80,0.8%,4.9%,67.4%,52.8%,45.3%,50.4%,39.7%,37.0%,56.5%
5,Andrea Gamiz [VEN],1,4,20.0%,0,0,0,-,2016,2023,1,1.23,3.8%,5.0%,72.5%,62.1%,40.9%,56.3%,53.8%,42.9%,50.0%
5,Barbara Gatica [CHI],5,0,100.0%,0,0,0,-,2015,2022,2,1.19,0.7%,0.7%,64.6%,55.9%,52.9%,54.9%,53.5%,35.7%,56.0%
5,Guadalupe Perez Rojas [ARG],3,2,60.0%,2,1,1,50.0%,2013,2018,0,,,,,,,,,,
5,Montserrat Gonzalez [PAR],3,2,60.0%,1,0,1,0.0%,2012,2016,0,,,,,,,,,,
5,Eduarda Piai [BRA],0,5,0.0%,0,0,0,-,2009,2012,0,,,,,,,,,,
4,Fiona Ferro [FRA],0,4,0.0%,1,0,1,0.0%,2018,2026,3,0.65,0.5%,2.6%,73.2%,54.7%,41.2%,51.1%,31.7%,57.1%,20.0%
