Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Roland Garros R128,L vs Diyas,13% (1/8),100% (1/1),0/5,63% (5/8),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 W25 Calvi F,L vs Komardina,38% (3/8),67% (2/3),1/4,67% (6/9),0% (0/6),0/2,0/0,0/2,0/0,0/1
2019 W25 Calvi QF,W vs Swan,50% (4/8),100% (4/4),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Calvi R16,W vs Yushchenko,36% (4/11),75% (3/4),0/2,55% (6/11),67% (4/6),2/2,0/0,4/4,0/0,0/0
2019 W25 Calvi R32,W vs Le Bihan,67% (8/12),100% (8/8),2/3,58% (7/12),43% (3/7),4/7,1/1,0/1,0/0,0/0
2019 W60 Croissy Beaubourg R32,L vs Rybakina,25% (2/8),0% (0/2),0/3,63% (5/8),20% (1/5),0/0,0/0,0/1,0/0,0/0
2019 W25 Glasgow QF,L vs Lumsden,53% (8/15),75% (6/8),4/5,56% (9/16),22% (2/9),4/6,1/3,0/1,0/2,0/0
2019 W25 Glasgow R16,W vs Jones,50% (5/10),80% (4/5),1/2,20% (2/10),0% (0/2),2/2,0/0,0/0,0/0,0/0
2019 W25 Glasgow R32,W vs Scholsen,44% (4/9),75% (3/4),0/0,44% (4/9),100% (4/4),2/2,1/1,0/0,0/0,0/0
2019 W25 Grenoble R16,L vs Diatchenko,47% (7/15),86% (6/7),3/7,57% (8/14),0% (0/8),3/6,1/2,1/2,0/1,1/1
2019 W60 Andrezieux Boutheon F,L vs Sramkova,43% (6/14),33% (2/6),0/4,57% (8/14),25% (2/8),0/2,0/1,1/2,0/0,1/1
2019 W60 Andrezieux Boutheon SF,W vs Shinikova,64% (9/14),67% (6/9),1/4,47% (7/15),29% (2/7),3/5,1/1,1/2,1/1,0/0
2019 W60 Andrezieux Boutheon R16,W vs Lottner,44% (4/9),100% (4/4),1/2,40% (4/10),50% (2/4),4/4,2/2,0/0,1/1,0/0
2018 Limoges R16,L vs Rodina,25% (2/8),50% (1/2),1/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2018 Limoges R32,W vs Kudermetova,50% (6/12),50% (3/6),0/2,33% (4/12),50% (2/4),2/2,0/1,0/0,0/0,0/0
2017 Nantes $25K R16,L vs Pera,30% (3/10),33% (1/3),0/3,40% (4/10),25% (1/4),0/1,0/0,1/1,0/0,0/0
2017 Nantes $25K R32,W vs Noel,36% (4/11),100% (4/4),1/3,36% (4/11),25% (1/4),1/3,0/0,0/0,0/0,0/0
2017 Joue Les Tours $25K R16,L vs Paquet,22% (2/9),0% (0/2),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2017 Joue Les Tours $25K R32,W vs Parry,55% (6/11),100% (6/6),0/2,17% (2/12),0% (0/2),6/6,2/2,0/0,1/1,0/0
2017 Cherboug en Cotentin $25K SF,W vs Sugnaux,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,1/1,2/2,1/1,0/0
2019 (13 matches),,46.1%,75.4%,33.3%,49.7%,27.8%,65.1%,69.2%,46.7%,50.0%,66.7%
2018 (2 matches),,40.0%,50.0%,20.0%,42.9%,22.2%,100.0%,0.0%,0.0%,-,0.0%
2017 (34 matches),,49.0%,83.4%,34.6%,43.1%,28.5%,72.9%,73.2%,73.9%,78.9%,77.8%
2016 (21 matches),,51.4%,83.2%,40.0%,50.7%,21.7%,68.2%,55.6%,50.0%,85.7%,50.0%
2015 (1 matches),,21.4%,66.7%,33.3%,35.7%,40.0%,100.0%,100.0%,100.0%,-,100.0%
Career (85 matches),,48.6%,80.9%,37.2%,46.8%,24.2%,68.2%,66.3%,57.1%,73.0%,59.3%
