Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,55.6%,11.1%,5.9%,7.8%,56.9%,55.2%,50.0%,52.9%,34.9%,43.0%,0.74,R32 (W75 Calvi)
2024,50,29,21,58.0%,65-52,55.6%,548-518,51.4%,5-3,62.5%,2,50.0%,33.3%,1.5%,5.6%,66.8%,49.6%,52.3%,50.5%,43.2%,47.0%,0.87,W (W35 Platja D'Aro)
2023,46,23,23,50.0%,52-56,48.1%,493-518,48.8%,6-4,60.0%,4,71.4%,29.4%,7.4%,6.5%,50.4%,69.8%,50.0%,60.0%,42.3%,51.2%,1.06,F (W60 Andrezieux-Boutheon)
2022,55,32,23,58.2%,70-55,56.0%,595-549,52.0%,8-4,66.7%,3,70.4%,14.8%,4.9%,5.5%,56.0%,68.6%,45.0%,58.2%,32.7%,46.1%,0.78,W (W25 Saint Etienne)
2021,26,11,15,42.3%,28-33,45.9%,260-280,48.1%,2-1,66.7%,1,44.4%,12.5%,9.1%,3.9%,55.8%,58.1%,35.3%,48.1%,30.4%,41.5%,0.59,SF (W15+H Amiens)
2020,12,7,5,58.3%,15-10,60.0%,120-105,53.3%,0-0,-,0,,,,,,,,,,,,W (W15 Fort-de-France (Martinique))
2019,31,15,16,48.4%,36-38,48.6%,336-353,48.8%,2-3,40.0%,0,,,,,,,,,,,,F (2x)
2018,28,15,13,53.6%,37-31,54.4%,335-318,51.3%,6-4,60.0%,2,66.7%,20.0%,9.1%,4.2%,53.8%,74.0%,39.4%,58.0%,40.8%,48.7%,0.97,SF (Montpellier $25K)
2017,51,34,17,66.7%,73-44,62.4%,578-476,54.8%,7-4,63.6%,0,,,,,,,,,,,,W (2x)
2016,31,17,14,54.8%,38-34,52.8%,338-312,52.0%,4-3,57.1%,0,,,,,,,,,,,,F (2x)
2015,24,10,14,41.7%,24-27,47.1%,210-230,47.7%,2-2,50.0%,0,,,,,,,,,,,,SF (Antalya $10K)
2014,25,12,13,48.0%,26-30,46.4%,263-276,48.8%,3-4,42.9%,0,,,,,,,,,,,,SF (Petit BourgGuadeloupe 10K)
2013,13,5,8,38.5%,9-17,34.6%,101-138,42.3%,2-0,100.0%,0,,,,,,,,,,,,SF (Macon 10K)
2011,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Gonesse 10K)
Career,394,210,184,53.3%,473-431,52.3%,4190-4098,50.6%,47-32,59.5%,13,62.8%,23.2%,5.9%,5.6%,56.7%,63.1%,46.2%,55.7%,39.1%,47.6%,0.88,
