Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Roland Garros R128,L vs Diyas,0.96,0.55,37.8,2.2,4.0%,48.0%,0.0%,36.4%,21.4%,45.8%
2019 W25 Calvi F,L vs Komardina,0.98,0.68,46.6,2.2,10.0%,50.0%,3.3%,36.7%,31.0%,48.1%
2019 W25 Calvi QF,W vs Swan,1.03,1.89,42.4,2.5,7.4%,74.1%,0.0%,65.0%,50.0%,60.0%
2019 W25 Calvi R16,W vs Yushchenko,1.21,1.30,54.5,3.9,0.0%,52.5%,7.7%,66.7%,38.9%,48.4%
2019 W25 Calvi R32,W vs Le Bihan,1.02,1.35,49.3,2.2,2.2%,57.8%,4.7%,53.5%,56.4%,61.1%
2019 W60 Croissy Beaubourg R32,L vs Rybakina,1.06,0.57,43.1,2.1,13.3%,60.0%,3.4%,37.9%,34.6%,20.0%
2019 W25 Glasgow QF,L vs Lumsden,0.96,0.93,105.9,5.7,6.0%,46.3%,1.7%,60.3%,48.1%,43.1%
2019 W25 Glasgow R16,W vs Jones,1.01,1.43,66.8,2.0,10.7%,60.7%,0.0%,74.1%,57.1%,35.0%
2019 W25 Glasgow R32,W vs Scholsen,1.03,1.33,53.6,2.2,2.4%,69.0%,2.6%,61.5%,34.5%,55.6%
2019 W25 Grenoble R16,L vs Diatchenko,1.00,0.86,64.7,23.8,6.4%,51.1%,0.0%,45.2%,43.5%,45.2%
2019 W60 Andrezieux Boutheon F,L vs Sramkova,1.04,0.83,67.1,4.1,7.7%,55.8%,2.2%,52.2%,34.6%,38.8%
2019 W60 Andrezieux Boutheon SF,W vs Shinikova,1.05,1.19,61.4,3.3,7.4%,61.1%,3.9%,54.9%,52.0%,42.6%
2019 W60 Andrezieux Boutheon R16,W vs Lottner,1.13,1.56,44.0,2.2,31.0%,65.5%,3.6%,67.9%,41.2%,51.5%
2018 Limoges R16,L vs Rodina,0.85,0.66,51.1,2.0,30.8%,69.2%,0.0%,33.3%,48.3%,25.9%
2018 Limoges R32,W vs Kudermetova,1.07,1.18,68.9,2.4,8.5%,63.8%,2.2%,58.7%,43.1%,41.8%
2017 Nantes $25K R16,L vs Pera,0.97,0.71,54.6,2.0,5.9%,64.7%,0.0%,48.4%,29.4%,33.3%
2017 Nantes $25K R32,W vs Noel,1.20,1.25,64.0,2.4,9.3%,62.8%,0.0%,52.6%,48.5%,38.7%
2017 Joue Les Tours $25K R16,L vs Paquet,0.88,0.57,42.9,2.1,3.2%,61.3%,10.3%,55.2%,17.9%,37.0%
2017 Joue Les Tours $25K R32,W vs Parry,0.96,1.59,45.8,4.0,11.1%,69.4%,0.0%,69.0%,58.1%,42.3%
2017 Cherboug en Cotentin $25K SF,W vs Sugnaux,1.00,1.75,55.3,2.8,3.0%,78.8%,3.6%,75.0%,50.0%,28.1%
2019 (13 matches),,1.04,1.04,60.7,2.8,7.6%,57.0%,2.7%,55.1%,42.9%,45.1%
2018 (2 matches),,1.00,0.97,62.9,2.2,16.4%,65.8%,1.4%,50.0%,44.8%,36.6%
2017 (34 matches),,1.03,1.14,57.7,2.7,3.5%,59.0%,1.9%,57.7%,45.1%,46.7%
2016 (21 matches),,1.04,1.07,58.7,2.9,2.7%,55.7%,1.6%,52.7%,46.1%,47.4%
2015 (1 matches),,0.95,0.72,55.3,4.0,8.2%,59.2%,4.7%,62.8%,18.2%,43.2%
Career (85 matches),,1.04,1.07,59.0,2.7,4.2%,57.3%,2.1%,55.3%,44.1%,46.2%
