Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-10-13),1198,10,,,,,,,,,,,,
2024,329,194,377,1345,322,1365,378,1258,,,1012,34
2023,322,207,265,1415,229,1425,329,1289,,,,
2022,263,238,252,1438,223,1431,293,1309,,,,
2021,430,121,,,,,,,,,,
2020,397,121,,,,,,,,,519,114
2019,329,157,280,1378,247,1402,304,1248,,,589,77
2018,341,115,,,,,,,,,551,53
2017,318,142,,,,,,,,,637,54
2016,541,51,,,,,,,,,495,88
2015,716,25,,,,,,,,,678,45
2014,647,29,,,,,,,,,742,29
2013,711,33,,,,,,,,,,
