Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,2,1,1,50.0%,2014,2015,R128,1,0.91,6.0%,10.4%,62.7%,64.3%,44.0%,56.7%,39.5%,20.0%,25.0%
Roland Garros,2,Clay,2,0,2,0.0%,0,0,0,-,2013,2014,R128,2,0.72,3.6%,5.4%,64.9%,45.8%,43.6%,45.0%,39.8%,44.4%,33.3%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2013,2013,Q1,0,,,,,,,,,,
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2013,2013,Q1,1,0.73,0.0%,10.0%,62.9%,65.9%,26.9%,51.4%,35.6%,50.0%,40.0%
Fed Cup,2,,3,2,1,66.7%,1,1,0,100.0%,2014,2018,,1,1.10,1.9%,9.6%,63.5%,72.7%,47.4%,63.5%,40.2%,91.7%,30.0%
Charleston,2,Clay,6,4,2,66.7%,3,3,0,100.0%,2019,2022,R64,6,1.03,4.2%,5.7%,63.0%,62.8%,41.5%,54.9%,46.3%,54.1%,50.0%
Moscow,2,Hard,3,1,2,33.3%,0,0,0,-,2012,2019,Q2,3,1.04,2.7%,7.6%,58.7%,60.6%,38.7%,51.6%,50.2%,58.8%,48.4%
Guangzhou,2,Hard,4,2,2,50.0%,1,0,1,0.0%,2013,2016,R32,4,1.00,0.6%,7.0%,56.3%,58.5%,42.0%,51.3%,48.5%,56.0%,57.5%
Florianopolis,2,Hard,5,3,2,60.0%,0,0,0,-,2014,2016,R32,5,1.08,2.5%,6.9%,60.4%,67.5%,41.3%,57.1%,46.4%,48.0%,60.6%
Strasbourg,2,Clay,4,2,2,50.0%,0,0,0,-,2015,2016,R32,2,0.62,2.1%,8.3%,63.5%,59.0%,25.7%,46.9%,33.0%,37.5%,20.0%
Tianjin,2,Hard,5,3,2,60.0%,0,0,0,-,2014,2015,R32,0,,,,,,,,,,
