Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Charleston R64,L vs Trevisan,50% (1/2),40% (2/5),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 Charleston Q2,W vs Dolehide,81% (13/16),30% (3/10),2/9,1/5,56% (5/9),2/3,2/2,69% (11/16),50% (8/16)
2019 Charleston Q1,W vs Zhuk,36% (4/11),80% (8/10),2/2,1/1,63% (10/16),2/2,0/0,60% (3/5),80% (4/5)
2017 Dubai Q1,L vs Ozaki,71% (5/7),40% (2/5),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2016 Guangzhou Q1,L vs You,80% (8/10),56% (5/9),1/1,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2016 Florianopolis R32,L vs Ostapenko,55% (6/11),50% (2/4),0/0,0/0,20% (1/5),1/3,1/2,- (0/0),- (0/0)
2016 Florianopolis Q2,W vs Kichenok,56% (5/9),58% (7/12),2/4,1/3,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2016 Florianopolis Q1,W vs Rossi,55% (6/11),75% (6/8),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2016 Gstaad Q1,L vs Lim,40% (2/5),50% (1/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2016 Torino $25K R32,L vs Gonzalez,67% (4/6),67% (2/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2016 Strasbourg Q1,L vs Hesse,56% (5/9),100% (1/1),0/0,0/0,43% (3/7),2/4,2/3,- (0/0),- (0/0)
2016 Prague Q1,L vs Chirico,50% (1/2),50% (2/4),0/0,0/0,0% (0/6),1/3,1/2,- (0/0),- (0/0)
2016 Pelham AL $25K R16,L vs Kudryavtseva,50% (1/2),50% (1/2),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2016 Irapuato $25K R32,L vs Khromacheva,45% (10/22),19% (3/16),1/4,0/0,64% (7/11),1/3,1/2,33% (2/6),50% (3/6)
2016 Launceston $75K QF,L vs Kudryavtseva,67% (6/9),50% (5/10),1/2,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2016 Launceston $75K R16,W vs Vekic,50% (7/14),75% (6/8),2/6,1/3,29% (2/7),1/1,0/0,80% (4/5),50% (3/6)
2016 Launceston $75K R32,W vs Rogowska,75% (9/12),44% (8/18),2/3,1/2,72% (18/25),1/2,1/1,- (0/0),- (0/0)
2015 Dubai $75K R32,L vs Panova,29% (2/7),17% (1/6),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2015 Tianjin R32,L vs Radwanska,40% (2/5),33% (2/6),0/0,0/0,57% (8/14),1/3,0/1,- (0/0),- (0/0)
2015 Tianjin Q2,W vs Ninomiya,47% (7/15),42% (5/12),2/6,1/4,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 (3 matches),,62.1%,52.0%,36.4%,33.3%,52.8%,57.1%,66.7%,66.7%,57.1%
2017 (1 matches),,71.4%,40.0%,-,-,33.3%,0.0%,0.0%,-,-
2016 (13 matches),,57.4%,50.5%,47.8%,44.4%,44.1%,29.6%,43.8%,54.5%,50.0%
2015 (11 matches),,55.2%,43.2%,57.9%,55.6%,61.9%,42.3%,40.0%,41.7%,38.5%
2014 (9 matches),,54.7%,39.6%,42.9%,100.0%,43.2%,22.7%,27.3%,52.2%,43.5%
Career (74 matches),,58.4%,47.3%,53.0%,54.0%,50.0%,38.5%,40.3%,58.5%,46.5%
