Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,14,3,11,21.4%,7-22,24.1%,108-157,40.8%,1-2,33.3%,9,60.0%,20.0%,3.3%,6.2%,62.0%,59.3%,38.6%,51.4%,41.2%,46.2%,0.85
Clay,6,0,6,0.0%,1-12,7.7%,28-77,26.7%,0-0,-,5,36.7%,21.4%,1.7%,8.0%,61.2%,53.1%,36.0%,46.5%,36.9%,41.6%,0.69
Grass,5,3,2,60.0%,6-6,50.0%,62-60,50.8%,1-3,25.0%,3,92.9%,23.1%,2.5%,6.3%,67.1%,68.6%,44.9%,60.8%,37.5%,50.6%,0.96
Grand Slams,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-1,0.0%,2,-,-,3.5%,8.0%,66.4%,56.0%,44.7%,52.2%,35.7%,43.5%,0.75
Premiers,5,1,4,20.0%,3-9,25.0%,41-70,36.9%,1-2,33.3%,3,40.9%,23.8%,1.7%,7.2%,57.8%,54.8%,30.3%,44.4%,38.8%,41.5%,0.70
Internationals,14,3,11,21.4%,6-22,21.4%,98-154,38.9%,0-2,0.0%,10,44.4%,17.6%,2.9%,6.1%,62.8%,60.1%,40.4%,52.7%,40.9%,46.9%,0.86
vs Righties,24,6,18,25.0%,14-38,26.9%,195-282,40.9%,2-5,28.6%,16,63.0%,20.5%,2.7%,6.8%,62.9%,61.5%,38.9%,53.1%,39.2%,46.2%,0.84
vs Lefties,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,12.5%,28.6%,2.2%,4.3%,65.2%,26.7%,43.8%,32.6%,41.9%,37.1%,0.62
vs Top 10,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,-,-,2.9%,8.8%,61.8%,57.1%,30.8%,47.1%,37.5%,42.7%,0.71
