Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 Roland Garros R128,L vs Erakovic,13,25,0.5,13.5%,26.0%,13,23,0.6,14.9%,26.4%,8.0%,5.7%,1.9,21.9%,11.5%
2014 Australian Open R128,L vs Morita,24,43,0.6,16.8%,30.1%,20,36,0.6,16.1%,29.0%,,,0.8,14.0%,16.8%
Career (2 matches),,37,68,0.5,15.5%,28.5%,33,59,0.6,15.6%,28.0%,3.3%,2.4%,1.2,17.2%,14.6%
