Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R128,L vs Wang,0.95,0.84,65.5,7.3,0.0%,51.1%,2.2%,48.9%,51.0%,37.0%
2021 Australian Open R128,L vs Brengle,0.93,0.56,33.7,2.0,0.0%,39.1%,0.0%,30.4%,34.5%,44.0%
2020 Australian Open R64,L vs Bertens,0.97,0.70,51.8,2.7,0.0%,48.6%,0.0%,47.1%,41.4%,33.3%
2020 Australian Open R128,W vs Bondarenko,1.07,1.18,61.3,26.2,5.7%,58.5%,4.1%,53.1%,51.9%,44.7%
2019 W100 Vancouver R16,L vs Hibino,0.85,0.83,66.3,8.3,-,50.9%,-,61.7%,47.9%,37.8%
2019 Wimbledon R128,L vs Townsend,1.02,0.62,47.1,2.0,0.0%,60.7%,0.0%,33.3%,28.0%,36.4%
2019 W25 Santa Margarita de Montbui QF,W vs Zarazua,1.14,1.58,35.4,2.1,-,56.7%,-,60.7%,56.7%,58.6%
2019 W25 Santa Margarita de Montbui R16,W vs Kukharchuk,1.03,2.25,31.6,2.1,-,80.0%,-,63.2%,69.2%,53.8%
2019 W25 Rome R32,L vs Fourlis,1.04,0.67,48.9,2.3,4.2%,37.5%,0.0%,42.9%,38.2%,39.4%
2019 W25 Kofu QF,L vs Hibi,0.85,0.43,29.1,2.1,0.0%,28.6%,0.0%,41.2%,38.5%,28.0%
2019 W25 Kofu R16,W vs Chang,1.02,1.13,89.6,8.5,0.0%,52.9%,0.0%,55.6%,55.1%,45.5%
2019 W25 Kofu R32,W vs Kozaki,1.05,1.45,50.4,2.1,0.0%,67.7%,0.0%,53.3%,50.0%,59.3%
2019 W25 Kazan R32,L vs Lansere,0.88,0.68,51.6,2.5,3.8%,38.5%,0.0%,52.2%,35.1%,50.0%
2019 W25 Moscow R32,W vs Chiesa,0.85,1.09,79.7,9.6,9.6%,53.8%,0.0%,63.8%,56.7%,49.1%
2019 W60 Shrewsbury R16,L vs Zimmermann,0.86,0.57,39.1,2.2,0.0%,44.4%,0.0%,52.0%,29.6%,40.0%
2019 W60 Shrewsbury R32,W vs Lottner,1.15,1.14,72.7,27.8,3.3%,58.3%,6.9%,55.2%,50.9%,34.0%
2019 W60 Launceston SF,L vs Khromacheva,0.88,0.65,45.1,2.0,0.0%,50.0%,0.0%,38.5%,39.3%,42.3%
2019 W60 Launceston QF,W vs Hibino,1.04,1.32,60.4,3.0,0.0%,69.4%,0.0%,57.6%,40.5%,51.4%
2019 W60 Launceston R16,W vs Fernandez,1.14,1.19,76.2,8.8,2.3%,43.2%,0.0%,61.1%,51.2%,50.0%
2019 W60 Burnie R16,L vs Soler Espinosa,0.92,0.85,59.4,3.0,1.9%,54.7%,0.0%,40.8%,50.0%,45.2%
2024 (1 matches),,0.95,0.84,65.5,7.3,0.0%,51.1%,2.2%,48.9%,51.0%,37.0%
2021 (1 matches),,0.93,0.56,33.7,2.0,0.0%,39.1%,0.0%,30.4%,34.5%,44.0%
2020 (2 matches),,1.04,0.98,57.7,4.9,3.4%,54.5%,2.4%,50.6%,48.1%,40.5%
2019 (17 matches),,0.99,0.99,59.9,2.9,1.9%,54.3%,0.7%,52.2%,47.7%,45.4%
2018 (6 matches),,0.94,0.69,45.7,2.4,1.4%,45.0%,0.5%,50.2%,36.3%,41.1%
Career (119 matches),,1.01,0.99,57.9,2.7,1.5%,54.4%,0.5%,52.3%,44.9%,47.1%
