Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,2,2,50.0%,3-5,37.5%,37-45,45.1%,1-1,50.0%,4,45.5%,45.7%,1.9%,8.1%,62.4%,55.7%,35.5%,48.1%,47.0%,47.6%,0.91,QF (Chennai)
2024,13,5,8,38.5%,13-19,40.6%,133-155,46.2%,2-0,100.0%,13,58.5%,28.3%,2.2%,4.3%,62.5%,61.4%,41.8%,54.1%,41.5%,47.4%,0.90,QF (Hua Hin)
2022,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,2.0%,4.0%,64.0%,62.5%,33.3%,52.0%,33.3%,42.3%,0.69,R32 (Melbourne 1)
2021,6,1,5,16.7%,3-11,21.4%,51-81,38.6%,1-0,100.0%,6,53.1%,23.9%,1.6%,6.9%,64.0%,59.2%,36.5%,51.0%,38.7%,44.7%,0.79,R32 (3x)
2020,6,2,4,33.3%,4-9,30.8%,51-67,43.2%,1-1,50.0%,6,46.6%,39.7%,2.1%,7.8%,65.8%,53.5%,33.3%,46.6%,46.3%,46.4%,0.87,R16 (Adelaide)
2019,3,0,3,0.0%,0-6,0.0%,21-37,36.2%,0-1,0.0%,3,53.6%,20.7%,0.5%,9.3%,65.6%,55.8%,47.6%,53.0%,36.6%,44.7%,0.78,R32 (2x)
2018,6,1,5,16.7%,1-10,9.1%,31-62,33.3%,0-0,-,6,45.7%,22.9%,1.8%,5.1%,63.1%,51.9%,42.7%,48.5%,39.4%,44.1%,0.76,R16 (Acapulco)
2017,14,5,9,35.7%,13-19,40.6%,154-182,45.8%,4-3,57.1%,14,57.7%,31.6%,0.9%,4.5%,68.4%,58.3%,46.8%,54.7%,42.7%,48.6%,0.94,QF (Nanchang)
2016,2,0,2,0.0%,1-4,20.0%,17-30,36.2%,0-0,-,2,47.8%,20.8%,0.7%,3.9%,69.7%,49.1%,45.7%,48.0%,38.0%,42.9%,0.73,
2015,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,2,53.3%,0.0%,4.6%,5.5%,67.0%,54.8%,44.4%,51.4%,33.3%,41.9%,0.69,R64 (Dubai)
2012,1,0,1,0.0%,1-0,100.0%,6-2,75.0%,0-0,-,1,-,-,0.0%,7.5%,70.0%,53.6%,16.7%,42.5%,57.8%,50.6%,1.00,R32 (Fes)
2011,4,2,2,50.0%,5-4,55.6%,41-45,47.7%,1-0,100.0%,4,-,-,0.4%,0.4%,73.4%,65.8%,47.2%,60.9%,38.9%,49.8%,0.99,R16 (Birmingham)
2010,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,-,-,0.0%,7.3%,64.6%,52.8%,41.4%,48.8%,39.7%,44.8%,0.77,R32 (Tashkent)
2009,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,-,-,0.0%,8.6%,56.9%,51.5%,48.0%,50.0%,38.6%,43.8%,0.77,R32 (Tashkent)
2008,3,1,2,33.3%,3-4,42.9%,31-32,49.2%,1-0,100.0%,2,-,-,0.7%,6.8%,65.5%,61.9%,47.1%,56.8%,50.0%,53.2%,1.16,R16 (Fes)
Career,67,19,48,28.4%,47-101,31.8%,600-799,42.9%,11-7,61.1%,66,53.2%,28.7%,1.5%,5.4%,65.6%,57.9%,41.9%,52.4%,41.8%,46.9%,0.88,
