Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Australian Open R64,L vs Bertens,13.0%,14.5%,41.4%,18.4%,20.4%,45.0%,61.5%,26.1%,14.3%,0.0%,0.0%,33.3%,55.6%,33.3%,100.0%,-119
2020 Australian Open R128,W vs Bondarenko,23.5%,25.5%,44.6%,27.4%,30.1%,45.3%,58.8%,41.0%,20.0%,16.0%,16.0%,42.9%,38.5%,25.0%,33.3%,40
2015 Australian Open R128,L vs Puig,19.0%,23.8%,36.4%,19.4%,22.6%,36.0%,53.3%,12.5%,0.0%,20.0%,30.0%,37.5%,75.0%,0.0%,0.0%,6
Career (3 matches),,19.2%,21.6%,41.8%,22.9%,25.5%,43.2%,58.7%,30.8%,14.3%,11.3%,13.2%,38.3%,50.0%,22.2%,33.3%,-4
