Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Wang,16,26,0.6,8.5%,13.8%,15,21,0.7,8.7%,12.2%,5.2%,2.9%,1.3,21.7%,16.9%
2021 Australian Open R128,L vs Brengle,15,26,0.6,15.0%,26.0%,15,26,0.6,16.5%,28.6%,,,1.0,11.0%,11.0%
2020 Australian Open R64,L vs Bertens,8,23,0.3,6.4%,18.4%,8,23,0.3,6.8%,19.7%,,,1.0,18.4%,18.4%
2020 Australian Open R128,W vs Bondarenko,11,24,0.5,5.5%,11.9%,11,24,0.5,6.0%,13.0%,,,0.6,19.9%,32.3%
2019 Wimbledon R128,L vs Townsend,5,22,0.2,4.9%,21.6%,5,17,0.3,5.4%,18.5%,0.0%,5.4%,1.0,23.5%,24.5%
2017 Wimbledon R64,L vs Diyas,32,31,1.0,18.8%,18.2%,32,26,1.2,20.1%,16.4%,14.5%,5.7%,1.1,18.2%,17.1%
2017 Wimbledon R128,W vs Pavlyuchenkova,35,35,1.0,14.7%,14.7%,32,29,1.1,14.4%,13.1%,8.6%,5.9%,1.0,16.0%,15.5%
2017 Australian Open R128,L vs Wozniacki,10,26,0.4,10.1%,26.3%,10,24,0.4,11.1%,26.7%,6.7%,4.4%,1.5,26.3%,17.2%
2015 Australian Open R128,L vs Puig,8,18,0.4,8.9%,20.0%,6,17,0.4,7.2%,20.5%,4.8%,2.4%,1.4,25.6%,18.9%
Career (9 matches),,140,231,0.6,10.7%,17.6%,134,207,0.6,11.1%,17.1%,5.0%,3.1%,1.0,19.6%,19.5%
