Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1980 Wimbledon SF,L vs Borg,16.3%,30.8%,44.7%,24.5%,19.7%,36.4%,45.3%,32.6%,46.4%,39.5%,14.3%,14.8%,29.6%,43.5%,-25
1978 Pepsi Grand Slam SF,L vs Borg,14.5%,25.5%,47.8%,20.2%,18.8%,34.4%,57.7%,28.4%,42.9%,66.7%,33.3%,9.1%,13.6%,35.0%,-22
1977 Roland Garros F,L vs Vilas,10.7%,24.0%,37.1%,19.2%,11.4%,29.5%,38.5%,25.9%,60.9%,47.6%,75.0%,11.5%,19.2%,34.8%,-8
Career (3 matches),,14.1%,27.4%,42.9%,21.8%,16.9%,33.8%,45.8%,29.6%,50.8%,48.1%,35.7%,12.0%,21.3%,37.9%,4
