Date,Tournament,Surface,Rd,,Score
11-Dec-1958,La Jolla Natls,Hard,F,Sally Moore / Gwyn Thomas [USA] d. Canning Todd / Beverly Baker Fleitz [USA],5-7 6-4 6-4
12-Dec-1957,La Jolla Natls,Hard,F,Canning Todd / Beverly Baker Fleitz [USA] d. Dodo Cheney / Sally Moore [USA],6-0 6-0
05-Aug-1957,Orange,Grass,F,Canning Todd / Barbara Scofield [USA] d. Janet Hopps / Diane Wootton [USA],6-1 6-1
