Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1969,1,0,1,0.0%,0-2,0.0%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,R16 (La Costa)
1959,6,5,1,83.3%,10-4,71.4%,77-49,61.1%,0-0,-,0,,,,,,,,,,,,W (La Jolla Invitational)
1957,16,10,6,62.5%,21-13,61.8%,170-122,58.2%,0-0,-,0,,,,,,,,,,,,F (2x)
1956,7,5,2,71.4%,11-5,68.8%,89-50,64.0%,0-0,-,0,,,,,,,,,,,,F (La Jolla Natls)
1955,9,6,3,66.7%,12-7,63.2%,85-56,60.3%,0-0,-,0,,,,,,,,,,,,F (2x)
1954,4,2,2,50.0%,5-4,55.6%,43-45,48.9%,0-0,-,0,,,,,,,,,,,,QF (2x)
1953,2,1,1,50.0%,2-0,100.0%,12-2,85.7%,0-0,-,0,,,,,,,,,,,,QF (Barranquilla)
1952,44,36,8,81.8%,78-15,83.9%,528-247,68.1%,0-0,-,0,,,,,,,,,,,,W (5x)
1951,35,28,7,80.0%,58-16,78.4%,401-221,64.5%,0-0,-,0,,,,,,,,,,,,W (3x)
1950,59,48,11,81.4%,101-23,81.5%,691-358,65.9%,0-0,-,0,,,,,,,,,,,,W (6x)
1949,58,51,7,87.9%,103-17,85.8%,679-306,68.9%,0-0,-,0,,,,,,,,,,,,W (7x)
1948,51,42,9,82.4%,87-18,82.9%,589-272,68.4%,0-0,-,0,,,,,,,,,,,,W (4x)
1947,42,34,8,81.0%,68-18,79.1%,458-229,66.7%,0-0,-,0,,,,,,,,,,,,W (2x)
1946,23,16,7,69.6%,34-17,66.7%,263-168,61.0%,0-0,-,0,,,,,,,,,,,,SF (3x)
1945,40,29,11,72.5%,60-27,69.0%,450-310,59.2%,0-0,-,0,,,,,,,,,,,,F (2x)
1944,16,8,8,50.0%,18-15,54.5%,155-139,52.7%,0-0,-,0,,,,,,,,,,,,SF (2x)
1942,19,15,4,78.9%,31-10,75.6%,223-123,64.5%,0-0,-,0,,,,,,,,,,,,W (3x)
1941,33,25,8,75.8%,53-20,72.6%,384-249,60.7%,0-0,-,0,,,,,,,,,,,,W (2x)
1940,57,36,21,63.2%,73-42,63.5%,565-407,58.1%,0-0,-,0,,,,,,,,,,,,F (2x)
1939,35,21,14,60.0%,49-31,61.3%,418-354,54.1%,0-0,-,0,,,,,,,,,,,,F (4x)
1938,26,13,13,50.0%,29-32,47.5%,278-298,48.3%,0-0,-,0,,,,,,,,,,,,F (3x)
1937,9,3,6,33.3%,9-9,50.0%,92-88,51.1%,0-0,-,0,,,,,,,,,,,,W (Portland)
1936,1,1,0,100.0%,2-1,66.7%,15-14,51.7%,0-0,-,0,,,,,,,,,,,,W (Alameda City)
Career,593,435,158,73.4%,914-346,72.5%,6679-4125,61.8%,0-0,-,0,,,,,,,,,,,,
