Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2026,2026,Q1,1,0.53,0.0%,0.0%,53.2%,48.0%,45.5%,46.8%,28.3%,50.0%,0
Davis Cup,3,,5,2,3,40.0%,2,1,1,50.0%,2023,2026,,1,1.53,8.5%,6.4%,48.9%,73.9%,58.3%,66.0%,52.1%,0.0%,41.7%
