Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Campinas CH QF,L vs Guillen Meza,0.0%,-,5.1%,75.0%,8.9%,11.1%,0.0%,6.3%,40.0%,0.6%,0.0%,-61,-63
2025 Merida CH R16,W vs Popko,0.0%,-,2.0%,75.0%,8.6%,9.3%,6.7%,3.9%,18.8%,1.6%,40.0%,-88,-88
2025 Hersonissos CH R32,L vs Sakellaridis,0.0%,-,8.9%,60.0%,9.9%,7.4%,50.0%,6.3%,27.3%,0.9%,100.0%,-22,-33
2025 Buenos Aires CH R32,L vs Varillas,0.0%,-,3.1%,50.0%,14.8%,23.3%,4.8%,5.5%,20.8%,0.6%,66.7%,3,-19
2024 Temuco CH R16,W vs Kovacevic,0.0%,-,4.5%,83.3%,23.0%,37.5%,0.0%,15.8%,23.1%,0.0%,-,27,32
2024 Vicenza CH R16,W vs Gaubas,0.9%,100.0%,13.2%,75.9%,12.0%,11.4%,14.3%,4.5%,18.8%,1.1%,50.0%,-13,-17
2024 Asuncion CH R32,L vs Varillas,1.5%,100.0%,9.1%,66.7%,14.5%,24.4%,0.0%,11.0%,40.0%,0.8%,50.0%,77,45
Career (7 matches),,0.3%,100.0%,6.4%,70.1%,12.1%,16.1%,6.6%,6.2%,24.8%,0.9%,48.0%,-22,-30
