Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,2,4,33.3%,5-8,38.5%,51-60,45.9%,0-0,-,6,59.3%,33.3%,2.5%,2.0%,69.7%,57.7%,45.4%,53.9%,41.5%,47.7%,0.90,R16 (2x)
2025,30,10,20,33.3%,30-43,41.1%,349-372,48.4%,4-8,33.3%,28,59.4%,36.8%,0.8%,2.5%,69.5%,56.5%,48.2%,54.0%,44.2%,49.0%,0.96,SF (W75 The Hague)
2024,51,27,24,52.9%,60-56,51.7%,547-565,49.2%,11-7,61.1%,7,64.4%,27.0%,2.2%,2.2%,64.9%,55.6%,56.0%,55.7%,41.9%,48.8%,0.95,F (W75 Split)
2023,51,30,21,58.8%,66-50,56.9%,555-489,53.2%,7-4,63.6%,8,60.4%,40.2%,1.5%,2.5%,70.3%,55.8%,47.5%,53.4%,46.0%,49.8%,0.99,W (W40 Ystad)
2022,42,27,15,64.3%,59-34,63.4%,465-366,56.0%,2-6,25.0%,9,58.6%,41.0%,0.7%,1.5%,68.8%,54.6%,54.0%,54.4%,46.4%,50.5%,1.02,W (W25 Bastad)
2021,44,24,20,54.5%,58-44,56.9%,484-437,52.6%,1-4,20.0%,0,,,,,,,,,,,,F (4x)
2020,20,14,6,70.0%,28-11,71.8%,202-142,58.7%,1-1,50.0%,0,,,,,,,,,,,,W (W15 Antalya)
2019,43,27,16,62.8%,58-35,62.4%,450-344,56.7%,0-3,0.0%,0,,,,,,,,,,,,W (W15 Antalya)
2018,40,20,20,50.0%,47-42,52.8%,410-382,51.8%,5-1,83.3%,0,,,,,,,,,,,,SF (Minsk $15K)
2017,36,19,17,52.8%,44-41,51.8%,403-382,51.3%,3-4,42.9%,0,,,,,,,,,,,,W (Antalya $15K)
2016,12,5,7,41.7%,10-15,40.0%,96-113,45.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Antalya $10K)
2015,4,1,3,25.0%,2-6,25.0%,29-42,40.8%,0-0,-,0,,,,,,,,,,,,R16 (Antalya $10K)
2014,2,0,2,0.0%,1-4,20.0%,18-29,38.3%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2013,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Antalya 10K)
Career,382,206,176,53.9%,468-391,54.5%,4066-3735,52.1%,34-40,45.9%,58,60.0%,36.6%,1.2%,2.2%,69.0%,56.1%,49.8%,54.1%,44.3%,49.2%,0.97,
