Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,0,5,0.0%,2-10,16.7%,42-72,36.8%,1-0,100.0%,5,51.8%,21.1%,0.8%,3.4%,70.0%,51.9%,51.3%,51.7%,37.4%,44.6%,0.77
Clay,12,5,7,41.7%,14-15,48.3%,132-138,48.9%,1-1,50.0%,9,56.3%,38.8%,1.0%,2.7%,71.8%,57.9%,40.1%,52.9%,44.8%,48.7%,0.95
Premiers,3,0,3,0.0%,1-6,14.3%,22-41,34.9%,0-0,-,3,50.0%,19.4%,0.5%,2.9%,72.9%,48.4%,56.1%,50.5%,35.4%,43.4%,0.72
Internationals,5,1,4,20.0%,3-8,27.3%,44-61,41.9%,0-1,0.0%,5,52.9%,32.1%,2.0%,2.8%,65.9%,57.3%,42.5%,52.3%,42.6%,47.4%,0.89
vs Righties,11,2,9,18.2%,9-18,33.3%,111-143,43.7%,1-1,50.0%,8,52.3%,26.7%,0.8%,3.2%,71.4%,54.7%,42.7%,51.3%,40.3%,45.7%,0.83
vs Lefties,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,0.0%,66.7%,40.6%,50.0%,43.8%,23.1%,34.5%,0.41
