Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Bogota R16,L vs Osorio,0.89,0.83,67.0,2.5,2.7%,54.1%,2.8%,50.0%,46.8%,42.6%
2019 W15 Antalya QF,L vs Mendez,1.02,0.69,44.8,2.8,0.0%,34.6%,4.3%,43.5%,47.1%,35.5%
2019 W15 Antalya R16,W vs Rittberger,1.21,1.34,59.0,2.2,0.0%,59.0%,0.0%,55.9%,47.2%,46.7%
2019 W15 Antalya R32,W vs Aksu,1.32,2.76,27.7,2.1,0.0%,69.6%,0.0%,81.0%,44.0%,60.9%
2019 W15 Antalya QF,L vs Chernyshova,1.02,0.73,54.1,2.0,0.0%,52.4%,2.4%,46.3%,29.4%,43.3%
2019 W15 Antalya R16,W vs Vanlangendonck,1.23,1.56,42.0,4.0,6.1%,54.5%,0.0%,75.0%,35.5%,56.7%
2019 W15 Antalya R32,W vs Jocovic,0.97,1.62,36.8,2.2,0.0%,62.5%,0.0%,56.5%,75.0%,59.1%
2019 W15 Antalya R32,L vs Hofer,0.89,0.71,52.3,2.1,0.0%,43.8%,0.0%,51.9%,41.2%,42.4%
2018 Istanbul R32,L vs Bondarenko,0.97,0.82,54.3,4.7,2.0%,47.1%,0.0%,54.2%,44.2%,38.8%
2017 Antalya $15K R32,L vs Vanlangendonck,1.06,0.51,44.6,2.0,0.0%,57.7%,0.0%,29.2%,27.3%,26.3%
2017 Antalya $15K QF,L vs Matviyenko,0.90,0.87,71.8,54.1,3.5%,42.1%,0.0%,58.2%,48.5%,48.4%
2017 Antalya $15K R16,W vs Pirok,1.00,1.26,57.5,6.0,2.1%,54.2%,0.0%,60.9%,62.2%,43.9%
2017 Antalya $15K R32,W vs Mejic,1.05,1.36,52.6,2.3,0.0%,62.5%,0.0%,55.2%,54.3%,51.5%
2017 Antalya $15K R16,L vs Meliss,0.89,0.88,86.0,20.6,0.0%,51.1%,2.4%,56.1%,49.2%,42.9%
2017 Antalya $15K R32,W vs Bakaite,1.05,1.45,53.9,2.8,0.0%,65.7%,0.0%,74.2%,38.9%,45.2%
2017 Antalya $15K SF,W vs Alves,1.16,1.45,58.6,2.5,0.0%,46.7%,0.0%,40.7%,69.2%,71.4%
2017 Antalya $15K QF,W vs Tcherkes Zade,0.99,1.25,56.4,2.2,0.0%,59.5%,0.0%,57.6%,52.4%,52.5%
2017 Antalya $15K R16,W vs Vanlangendonck,1.06,1.93,36.0,2.5,4.2%,62.5%,0.0%,77.3%,64.3%,46.4%
2017 Antalya $15K R32,W vs Pantuckova,1.04,1.46,41.8,2.2,0.0%,51.9%,0.0%,57.7%,60.0%,68.0%
2017 Antalya $15K R32,L vs Grimm,0.97,0.96,103.8,6.0,0.0%,49.1%,0.0%,56.9%,49.3%,44.1%
2022 (1 matches),,0.89,0.83,67.0,2.5,2.7%,54.1%,2.8%,50.0%,46.8%,42.6%
2019 (7 matches),,1.09,1.13,46.7,2.4,0.9%,53.4%,1.0%,57.4%,44.5%,48.2%
2018 (1 matches),,0.97,0.82,54.3,4.7,2.0%,47.1%,0.0%,54.2%,44.2%,38.8%
2017 (24 matches),,1.01,1.02,62.3,2.9,1.1%,51.5%,0.5%,55.2%,46.2%,48.1%
2016 (5 matches),,1.00,0.88,40.2,2.2,0.0%,48.6%,0.7%,50.4%,37.9%,51.3%
Career (38 matches),,1.02,1.01,57.6,2.7,1.0%,51.4%,0.6%,54.8%,45.1%,47.9%
