Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2006 Miami R64,W vs Djokovic,58% (7/12),33% (6/18),2/6,1/5,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2005 Masters Cup RR,L vs Federer,75% (6/8),50% (2/4),1/1,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2005 Rome F,L vs Nadal,41% (16/39),53% (9/17),2/3,0/0,55% (11/20),10/13,3/4,43% (3/7),43% (3/7)
2005 Rome SF,W vs Agassi,80% (8/10),50% (5/10),2/2,1/1,33% (2/6),0/0,0/0,100% (4/4),100% (3/3)
2005 Rome R64,W vs Gonzalez,80% (16/20),9% (1/11),2/3,1/1,75% (3/4),0/1,0/0,67% (4/6),50% (3/6)
2005 Monte Carlo F,L vs Nadal,59% (10/17),31% (5/16),1/1,0/0,65% (13/20),2/5,1/2,- (0/0),- (0/0)
2005 Monte Carlo SF,W vs Ferrero,73% (8/11),50% (5/10),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2005 Monte Carlo QF,W vs Ferrer,59% (10/17),71% (5/7),2/4,1/2,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2005 Australian Open R16,L vs Nalbandian,43% (9/21),30% (6/20),1/1,0/0,38% (6/16),1/4,1/2,- (0/0),- (0/0)
2004 Masters Cup RR,L vs Safin,71% (5/7),- (0/0),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2004 Roland Garros F,L vs Gaudio,57% (12/21),48% (11/23),2/5,0/2,27% (4/15),1/4,0/1,- (0/0),- (0/0)
2004 Roland Garros SF,W vs Henman,59% (13/22),69% (9/13),3/4,1/2,55% (6/11),0/1,0/0,- (0/0),- (0/0)
2004 Hamburg SF,W vs Ljubicic,58% (11/19),100% (4/4),2/4,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2004 Monte Carlo F,W vs Schuettler,79% (11/14),70% (7/10),3/5,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2004 Miami SF,W vs Gonzalez,61% (11/18),38% (5/13),2/7,1/2,63% (5/8),5/6,4/4,86% (6/7),29% (2/7)
2003 Kitzbuhel F,W vs Massu,76% (13/17),50% (5/10),3/5,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2003 Roland Garros SF,L vs Verkerk,67% (14/21),50% (2/4),0/0,0/0,70% (7/10),0/3,0/1,22% (2/9),22% (2/9)
2003 Hamburg F,W vs Calleri,72% (13/18),45% (5/11),3/5,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2003 Hamburg SF,W vs Gaudio,55% (11/20),64% (7/11),2/4,1/1,57% (4/7),2/3,0/0,40% (2/5),20% (1/5)
2003 Monte Carlo F,L vs Ferrero,67% (2/3),40% (2/5),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2006 (1 matches),,58.3%,33.3%,33.3%,20.0%,0.0%,-,-,-,-
2005 (8 matches),,58.0%,40.0%,72.2%,80.0%,53.8%,51.9%,55.6%,64.7%,56.3%
2004 (6 matches),,62.4%,57.1%,48.0%,50.0%,50.0%,42.9%,66.7%,85.7%,28.6%
2003 (7 matches),,65.2%,48.1%,50.0%,36.4%,66.1%,42.9%,40.0%,54.2%,33.3%
2001 (1 matches),,50.0%,0.0%,-,-,0.0%,0.0%,0.0%,-,-
Career (23 matches),,61.1%,45.5%,53.5%,44.8%,55.0%,45.6%,52.4%,62.5%,40.4%
