Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Bangkok)
2008,4,1,3,25.0%,4-6,40.0%,39-46,45.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (Aarhus)
2007,2,0,2,0.0%,0-3,0.0%,9-18,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2006,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-0,-,0,,,,,,,,,,,,R32 (Szczecin)
2002,14,12,2,85.7%,25-6,80.6%,172-111,60.8%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2001,5,4,1,80.0%,8-2,80.0%,57-34,62.6%,0-1,0.0%,0,,,,,,,,,,,,F (Sao Paulo1)
2000,34,29,5,85.3%,59-18,76.6%,440-276,61.5%,4-6,40.0%,0,,,,,,,,,,,,W (4x)
1998,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Buenos Aires)
Career,62,46,16,74.2%,97-41,70.3%,741-525,58.5%,5-8,38.5%,0,,,,,,,,,,,,
