Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2006 Miami R64,W vs Djokovic,75.6%,59.7%,1.2%,0/1,2.90,0.0%,80.0%,55.6%,0.0%,2.92,0.0%,83.9%,65.4%,3.2%,2.83,0.0%
2005 Masters Cup RR,L vs Federer,70.3%,53.3%,3.1%,1/1,2.35,34.6%,67.4%,48.4%,2.2%,2.47,44.4%,87.5%,64.3%,6.3%,2.06,12.5%
2005 Beijing F,L vs Nadal,78.2%,41.0%,2.6%,0/2,1.98,0.0%,78.7%,37.5%,1.6%,1.95,0.0%,86.7%,53.8%,6.7%,2.07,0.0%
2005 US Open QF,L vs Ginepri,65.1%,52.6%,2.1%,2/1,2.45,6.1%,61.4%,50.0%,1.1%,2.45,7.9%,83.7%,56.1%,4.1%,2.44,2.8%
2005 Davis Cup World Group QF RR,L vs Hewitt,66.7%,55.4%,5.8%,7/1,1.99,8.0%,61.5%,47.5%,3.1%,1.85,13.7%,76.5%,61.5%,8.8%,2.18,0.0%
2005 Rome F,L vs Nadal,88.1%,49.7%,1.1%,2/0,2.23,2.4%,87.3%,47.6%,0.0%,2.25,3.2%,94.5%,53.8%,3.6%,2.18,0.0%
2005 Rome SF,W vs Agassi,80.3%,59.0%,5.3%,4/0,2.26,3.8%,73.2%,53.3%,0.0%,2.28,5.0%,96.9%,64.5%,12.5%,2.23,0.0%
2005 Rome R64,W vs Gonzalez,71.3%,40.2%,2.3%,3/0,2.34,11.8%,62.0%,34.1%,0.0%,2.33,17.4%,94.1%,45.8%,5.9%,2.35,3.3%
2005 Monte Carlo F,L vs Nadal,91.7%,46.4%,5.0%,5/1,2.12,0.0%,89.8%,46.8%,1.1%,2.11,0.0%,96.9%,45.2%,15.6%,2.15,0.0%
2005 Monte Carlo SF,W vs Ferrero,96.7%,55.2%,1.7%,0/1,2.24,2.2%,95.6%,58.1%,0.0%,2.10,3.2%,100.0%,46.7%,6.7%,2.53,0.0%
2005 Monte Carlo QF,W vs Ferrer,92.9%,46.2%,3.6%,1/2,2.50,4.9%,93.5%,37.9%,1.6%,2.44,7.5%,100.0%,70.0%,10.0%,2.62,0.0%
2005 Australian Open R16,L vs Nalbandian,79.3%,50.5%,6.7%,8/1,2.49,7.0%,73.3%,42.9%,5.8%,2.41,10.5%,100.0%,61.4%,9.1%,2.64,0.0%
2004 Masters Cup RR,L vs Safin,54.3%,40.0%,2.2%,0/1,2.80,3.0%,34.6%,33.3%,3.8%,2.70,3.7%,80.0%,43.8%,0.0%,3.25,0.0%
2004 Roland Garros F,L vs Gaudio,75.8%,53.1%,1.3%,0/2,2.14,2.8%,79.0%,53.2%,1.0%,2.10,4.1%,85.0%,52.9%,2.5%,2.24,0.0%
2004 Roland Garros SF,W vs Henman,79.3%,56.5%,7.8%,7/2,2.49,37.0%,75.0%,48.9%,8.3%,2.43,36.7%,92.2%,63.8%,7.8%,2.67,38.1%
2004 Hamburg F,L vs Federer,62.3%,42.4%,2.8%,3/0,1.91,37.3%,57.4%,41.9%,1.9%,1.91,51.0%,87.5%,42.9%,5.0%,1.92,11.5%
2004 Hamburg SF,W vs Ljubicic,71.8%,49.0%,2.8%,0/2,2.18,2.8%,66.0%,45.2%,2.1%,2.17,3.9%,90.9%,55.0%,4.5%,2.23,0.0%
2004 Monte Carlo F,W vs Schuettler,91.7%,57.1%,1.2%,1/0,2.41,7.1%,91.3%,61.9%,2.2%,2.37,4.8%,94.6%,51.4%,0.0%,2.54,14.3%
2004 Monte Carlo SF,W vs Safin,64.3%,44.4%,0.0%,0/0,2.51,0.0%,50.0%,35.3%,0.0%,2.51,0.0%,96.6%,50.0%,0.0%,2.50,0.0%
2004 Miami SF,W vs Gonzalez,74.5%,50.7%,3.1%,2/1,2.41,52.2%,67.9%,55.6%,3.8%,2.32,70.8%,94.9%,45.9%,2.6%,2.62,9.5%
Career (30 matches),,75.6%,49.7%,3.7%,70.5%,2.29,10.2%,72.8%,45.7%,2.6%,2.26,13.5%,90.1%,55.3%,6.0%,2.35,2.7%
