Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2006 Miami R64,W vs Djokovic,0.98,1.48,36.5,3.2,3.7%,66.7%,0.0%,64.0%,55.8%,48.7%
2005 Masters Cup RR,L vs Federer,0.90,0.75,52.9,2.2,0.0%,52.8%,0.0%,50.0%,34.4%,46.9%
2005 Rome F,L vs Nadal,0.96,0.94,65.4,25.9,1.9%,58.7%,1.0%,48.0%,43.5%,47.6%
2005 Rome SF,W vs Agassi,0.94,1.31,53.5,2.2,5.7%,65.7%,3.0%,60.6%,52.5%,50.0%
2005 Rome R64,W vs Gonzalez,1.06,1.24,71.8,3.1,5.6%,81.5%,2.0%,59.2%,32.8%,35.5%
2005 Monte Carlo F,L vs Nadal,0.86,0.76,36.9,2.7,1.8%,48.2%,0.0%,55.6%,43.5%,41.4%
2005 Monte Carlo SF,W vs Ferrero,1.04,1.47,48.8,2.0,6.7%,63.3%,3.6%,60.7%,63.3%,43.3%
2005 Monte Carlo QF,W vs Ferrer,1.11,1.32,50.0,8.3,4.5%,61.4%,0.0%,62.2%,48.9%,41.0%
2005 Australian Open R16,L vs Nalbandian,0.95,0.82,44.7,6.2,1.4%,50.0%,4.5%,49.3%,50.7%,36.4%
2004 Masters Cup RR,L vs Safin,0.72,0.37,31.4,2.0,4.5%,59.1%,0.0%,55.0%,16.7%,27.3%
2004 Roland Garros F,L vs Gaudio,0.93,0.87,65.7,38.9,5.7%,51.4%,1.5%,49.2%,46.8%,45.8%
2004 Roland Garros SF,W vs Henman,1.03,1.21,43.1,5.8,0.0%,59.3%,0.0%,56.4%,57.4%,40.0%
2004 Hamburg SF,W vs Ljubicic,1.32,1.27,58.4,4.4,0.0%,63.0%,0.0%,58.1%,29.7%,47.1%
2004 Monte Carlo F,W vs Schuettler,1.10,2.14,21.4,2.1,5.4%,75.7%,0.0%,68.8%,56.8%,50.0%
2004 Miami SF,W vs Gonzalez,1.06,1.23,58.1,113.9,2.0%,66.7%,6.4%,57.4%,52.9%,34.0%
2003 Kitzbuhel F,W vs Massu,1.10,2.46,23.6,2.0,11.4%,82.9%,12.5%,75.0%,50.0%,43.2%
2003 Roland Garros SF,L vs Verkerk,0.89,0.73,36.4,2.4,0.0%,61.7%,1.9%,59.6%,33.3%,31.4%
2003 Hamburg F,W vs Calleri,1.21,1.49,34.1,2.4,2.0%,73.5%,2.3%,58.1%,42.2%,41.0%
2003 Hamburg SF,W vs Gaudio,0.96,1.27,55.5,2.1,2.0%,71.4%,2.2%,52.2%,50.0%,50.0%
2003 Monte Carlo F,L vs Ferrero,0.80,0.56,32.3,2.1,0.0%,46.2%,0.0%,32.0%,55.6%,28.0%
2006 (1 matches),,0.98,1.48,36.5,3.2,3.7%,66.7%,0.0%,64.0%,55.8%,48.7%
2005 (8 matches),,0.98,0.99,54.3,3.3,3.0%,59.4%,1.8%,54.0%,45.1%,42.3%
2004 (6 matches),,1.04,1.13,49.8,4.3,2.8%,61.4%,1.5%,56.5%,46.9%,41.9%
2003 (7 matches),,1.00,1.09,44.5,2.5,2.2%,66.2%,3.1%,59.2%,41.3%,39.8%
2001 (1 matches),,0.89,0.54,43.1,2.5,0.0%,63.3%,3.6%,50.0%,27.6%,25.0%
Career (23 matches),,1.00,1.06,49.5,3.1,2.7%,62.2%,2.1%,56.3%,44.5%,41.3%
