Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Indian Wells Masters R64,L vs Nadal,15,24,0.6,16.0%,25.5%,12,22,0.5,15.0%,27.5%,8.8%,5.0%,2.1,30.9%,14.9%
2018 Wimbledon R64,L vs Tsitsipas,42,36,1.2,14.4%,12.4%,34,27,1.3,13.4%,10.7%,9.1%,4.3%,2.7,21.3%,7.9%
2018 Wimbledon R128,W vs Jaziri,27,24,1.1,14.8%,13.2%,20,14,1.4,12.8%,9.0%,7.1%,4.5%,0.7,11.0%,15.4%
2018 Roland Garros R64,L vs Dimitrov,31,45,0.7,9.0%,13.0%,31,45,0.7,10.0%,14.5%,,,1.3,14.5%,11.6%
2018 Roland Garros R128,W vs Jarry,22,18,1.2,8.5%,7.0%,22,18,1.2,9.6%,7.9%,,,0.7,14.7%,19.8%
2018 Australian Open R128,L vs Ramos,16,36,0.4,10.6%,23.8%,16,36,0.4,11.9%,26.9%,,,1.0,17.2%,17.2%
2018 Brisbane R32,W vs Thompson,16,21,0.8,16.0%,21.0%,12,18,0.7,13.8%,20.7%,9.2%,4.6%,0.4,8.0%,21.0%
2017 US Open R64,L vs Pouille,45,41,1.1,14.2%,12.9%,34,31,1.1,12.5%,11.4%,6.6%,4.1%,1.1,20.5%,18.9%
2017 Cincinnati Masters QF,L vs Isner,19,16,1.2,13.3%,11.2%,12,11,1.1,11.9%,10.9%,3.0%,5.0%,1.8,29.4%,16.8%
2017 Wimbledon R32,L vs Thiem,19,24,0.8,10.4%,13.1%,15,21,0.7,8.9%,12.5%,4.8%,3.6%,1.1,16.4%,14.8%
2017 Wimbledon R64,W vs Lorenzi,70,40,1.8,25.4%,14.5%,50,37,1.4,20.4%,15.1%,12.7%,7.3%,1.3,14.5%,11.6%
2017 Wimbledon R128,W vs Tipsarevic,8,0,,32.0%,0.0%,6,0,,30.0%,0.0%,20.0%,10.0%,0.1,4.0%,36.0%
2017 Roland Garros R128,L vs Herbert,30,25,1.2,15.3%,12.8%,23,21,1.1,13.7%,12.5%,8.3%,3.6%,1.4,23.0%,16.3%
2017 Madrid Masters R32,L vs Thiem,10,22,0.5,9.2%,20.2%,7,17,0.4,7.4%,18.1%,5.3%,1.1%,1.2,22.9%,19.3%
2017 Australian Open R128,L vs Dutra Silva,39,73,0.5,14.9%,27.9%,30,68,0.4,12.9%,29.3%,7.8%,3.0%,0.6,14.5%,24.8%
2016 US Open R32,L vs Karlovic,34,10,3.4,18.8%,5.5%,24,7,3.4,16.1%,4.7%,10.1%,3.4%,2.3,29.8%,13.3%
2016 US Open R64,W vs Troicki,37,36,1.0,17.7%,17.2%,30,32,0.9,16.0%,17.0%,8.0%,8.0%,0.9,15.8%,17.2%
2016 US Open R128,W vs Goffin,39,54,0.7,16.0%,22.1%,27,49,0.6,12.9%,23.4%,5.3%,6.2%,0.5,10.7%,23.0%
2015 Sacramento CH F,L vs Fritz,31,37,0.8,16.0%,19.1%,28,35,0.8,16.7%,20.8%,11.3%,3.0%,0.9,17.0%,19.6%
2015 Sacramento CH QF,W vs Mcdonald,22,15,1.5,21.4%,14.6%,19,15,1.3,19.0%,15.0%,7.0%,10.0%,0.5,9.7%,21.4%
Career (26 matches),,731,742,1.0,15.4%,15.7%,589,652,0.9,14.3%,15.8%,7.0%,3.9%,1.0,17.4%,17.7%
