Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 Wimbledon R64,L vs Tsitsipas,108.2,120.3,5.7,122.6,117.4,129,100,93.6,4.9,96.1,98.6,105,83
2017 US Open R64,L vs Pouille,103.6,118.5,8.0,122.8,113.7,128,88,87.7,5.2,89.5,88.7,100,76
2017 Wimbledon R32,L vs Thiem,108.6,123.0,5.0,125.3,120.1,132,112,95.6,8.3,98.4,94.9,124,77
2017 Roland Garros R128,L vs Herbert,102.9,117.1,11.7,,,127,62,91.0,5.5,,,103,78
2016 US Open R32,L vs Karlovic,102.5,115.2,6.0,118.3,114.0,121,83,89.1,7.0,89.1,94.1,113,77
2016 US Open R64,W vs Troicki,99.9,118.7,4.2,,,127,109,80.7,5.4,,,93,68
2016 US Open R128,W vs Goffin,100.7,117.1,5.4,119.7,113.6,124,90,86.1,8.1,89.3,88.2,123,75
2014 US Open R128,L vs Monfils,102.5,114.0,5.1,,,125,99,87.7,7.4,,,119,78
Career (8 matches),,103.8,118.1,6.4,121.8,115.8,132,62,89.0,6.3,93.0,94.0,124,68
