Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Indian Wells R64,L vs Nadal,0.91,0.41,32.4,2.3,10.3%,55.2%,0.0%,35.7%,15.0%,35.3%
2019 Indian Wells R128,W vs Ito,1.30,1.51,47.0,2.0,15.8%,63.2%,3.0%,72.7%,25.8%,52.0%
2019 Indian Wells CH R32,L vs Giraldo,0.92,0.80,61.9,2.3,14.0%,62.8%,2.5%,57.5%,45.9%,21.2%
2019 Delray Beach R32,L vs Garcia Lopez,1.00,0.87,61.1,4.4,10.6%,51.1%,2.1%,44.7%,47.9%,42.9%
2018 Canada R64,L vs Paire,0.85,0.63,45.0,2.0,7.4%,51.9%,4.0%,56.0%,40.6%,27.6%
2018 Washington R32,L vs Tsitsipas,1.05,0.94,75.3,57.0,2.0%,62.0%,2.0%,46.9%,39.5%,41.7%
2018 Washington R64,W vs Thompson,1.28,1.27,61.6,2.9,8.7%,58.7%,9.1%,56.8%,46.2%,36.4%
2018 Wimbledon R64,L vs Tsitsipas,1.13,0.82,53.9,5.7,2.4%,51.2%,7.5%,67.5%,30.8%,29.0%
2018 Wimbledon R128,W vs Jaziri,1.16,1.54,34.3,2.5,8.5%,70.2%,7.1%,71.4%,37.5%,40.0%
2018 Eastbourne R16,L vs Shapovalov,1.12,0.76,67.8,2.5,5.5%,58.2%,0.0%,51.9%,38.6%,21.1%
2018 Queen's Club R32,L vs Tiafoe,0.86,0.81,54.2,2.3,5.7%,62.9%,10.7%,75.0%,26.8%,33.3%
2018 Roland Garros R64,L vs Dimitrov,0.97,0.88,55.5,4.6,0.0%,66.7%,9.4%,63.5%,27.5%,36.5%
2018 Roland Garros R128,W vs Jarry,1.30,1.17,43.5,5.7,5.4%,68.9%,8.7%,65.2%,37.1%,20.8%
2018 Geneva R16,L vs Wawrinka,0.78,0.50,40.5,2.1,3.3%,63.3%,11.5%,65.4%,24.1%,22.2%
2018 Geneva R32,W vs Istomin,1.04,1.68,42.0,4.6,7.9%,86.8%,3.1%,65.6%,37.2%,36.6%
2018 Rome R64,L vs Carreno Busta,0.83,0.63,33.0,2.2,2.5%,60.0%,5.4%,45.9%,30.6%,40.6%
2018 Madrid R64,L vs Bautista Agut,0.85,0.81,60.8,4.2,3.9%,58.8%,6.4%,61.7%,31.0%,45.3%
2018 Barcelona R64,L vs Dutra Silva,0.99,0.61,39.9,2.3,2.8%,55.6%,0.0%,42.9%,25.0%,37.0%
2018 Monte Carlo R64,L vs Ramos,0.89,0.65,46.9,2.3,3.0%,48.5%,6.1%,45.5%,47.1%,30.3%
2018 Miami R32,L vs Sousa,0.84,0.81,72.3,5.8,2.1%,68.1%,4.7%,53.5%,37.5%,37.8%
2019 (4 matches),,1.03,0.87,53.3,2.5,12.7%,58.0%,2.0%,52.7%,37.5%,37.6%
2018 (32 matches),,1.02,0.94,52.3,2.7,6.0%,63.3%,5.3%,60.5%,35.2%,34.9%
2017 (53 matches),,0.99,0.99,57.2,2.9,8.9%,63.9%,6.8%,61.6%,37.1%,37.3%
2016 (51 matches),,1.01,1.03,53.8,2.6,6.9%,62.6%,3.9%,63.9%,37.3%,38.0%
2015 (35 matches),,1.00,1.05,54.5,2.6,8.1%,67.8%,5.6%,61.7%,37.3%,36.2%
Career (203 matches),,1.01,1.01,54.0,2.7,7.5%,63.9%,5.2%,61.9%,37.1%,37.1%
