Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Rio de Janeiro QF,W vs Cerundolo,1.37,2.11,32.9,2.1,14.3%,67.9%,7.7%,80.8%,37.8%,41.7%
2025 US Open R128,L vs Sinner,0.73,0.38,19.6,2.1,8.8%,41.2%,3.4%,44.8%,14.3%,45.5%
2025 Rome R32,L vs Draper,1.02,0.55,44.4,2.2,2.4%,46.3%,0.0%,71.1%,28.0%,16.7%
2024 Lima 2 CH F,W vs Moller,1.17,1.29,61.1,2.2,2.1%,60.4%,4.3%,41.3%,55.8%,52.4%
2024 Wimbledon R128,L vs Djokovic,1.02,0.34,26.9,2.1,2.1%,45.8%,6.3%,50.0%,16.1%,18.5%
2021 Gstaad R16,W vs Shapovalov,1.11,1.35,49.0,4.1,5.4%,73.0%,2.9%,55.9%,38.1%,47.5%
2019 Braga CH R32,L vs Koepfer,0.78,0.53,32.7,2.1,0.0%,42.4%,6.7%,60.0%,32.1%,34.8%
2019 Braga CH R64,W vs Sels,1.08,1.27,47.8,9.4,0.0%,46.9%,0.0%,53.3%,55.6%,62.5%
2019 Ostrava CH R64,L vs Satral,0.82,0.78,55.1,5.1,2.4%,65.9%,2.7%,59.5%,41.9%,28.6%
2019 M15 Cairo SF,L vs Maamoun,1.08,0.67,53.2,2.8,4.0%,48.0%,0.0%,41.7%,34.4%,34.5%
2019 M15 Cairo QF,W vs Goldsteiner,1.12,1.77,41.8,3.6,6.3%,59.4%,3.6%,67.9%,60.9%,55.0%
2019 M15 Cairo R16,W vs Uspensky,1.12,1.81,39.4,2.2,3.4%,62.1%,3.6%,75.0%,51.9%,50.0%
2019 M15 Tabarka QF,W vs Tessa,1.74,3.14,24.2,2.1,0.0%,69.2%,0.0%,65.2%,47.6%,72.2%
2019 M15 Tabarka R16,W vs Fernandez Flores,1.30,1.75,39.9,2.0,2.9%,55.9%,0.0%,59.4%,61.5%,52.2%
2019 M15 Tabarka R32,W vs Liska,1.35,1.75,43.6,2.0,0.0%,50.0%,0.0%,61.3%,52.0%,63.6%
2019 M15 Tabarka QF,L vs Rinderknech,0.74,0.80,57.8,2.2,0.0%,73.5%,3.2%,48.4%,31.9%,52.3%
2019 M15 Tabarka R16,W vs Negritu,1.05,1.18,70.3,5.4,2.3%,61.4%,0.0%,54.8%,48.8%,44.7%
2019 M15 Tabarka R32,W vs Sanchez Izquierdo,0.89,1.19,77.9,2.5,2.2%,68.9%,4.9%,53.7%,49.0%,53.3%
2019 M15 Sharm El Sheikh F,L vs Wu,0.84,0.50,37.8,2.0,6.9%,62.1%,3.8%,53.8%,18.5%,32.0%
2019 M15 Sharm El Sheikh SF,W vs Hossam,1.13,1.54,50.1,3.0,2.9%,58.8%,0.0%,71.0%,44.8%,52.0%
2026 (1 matches),,1.37,2.11,32.9,2.1,14.3%,67.9%,7.7%,80.8%,37.8%,41.7%
2025 (2 matches),,0.87,0.48,31.8,2.1,5.3%,44.0%,1.5%,59.7%,20.0%,33.3%
2024 (2 matches),,1.11,0.86,45.3,2.1,2.1%,53.1%,5.3%,45.7%,39.2%,39.1%
2021 (1 matches),,1.11,1.35,49.0,4.1,5.4%,73.0%,2.9%,55.9%,38.1%,47.5%
2019 (19 matches),,1.06,1.19,51.0,2.7,2.7%,62.2%,2.1%,58.5%,43.8%,45.1%
Career (27 matches),,1.06,1.13,47.9,2.5,3.5%,60.6%,2.5%,58.0%,41.6%,45.2%
