Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,124,82,42,66.1%,193-107,64.3%,1458-1189,55.1%,9-16,36.0%,4,69.4%,41.7%,2.5%,6.4%,56.1%,73.2%,39.9%,58.6%,45.5%,52.1%,1.10
Clay,79,51,28,64.6%,111-77,59.0%,915-792,53.6%,13-5,72.2%,0,,,,,,,,,,,
Grass,2,1,1,50.0%,2-3,40.0%,22-20,52.4%,1-0,100.0%,0,,,,,,,,,,,
Carpet,18,9,9,50.0%,16-16,50.0%,134-146,47.9%,3-5,37.5%,1,42.9%,0.0%,4.5%,7.6%,51.5%,64.7%,31.3%,48.5%,31.4%,41.0%,0.61
Grand Slams,35,23,12,65.7%,69-47,59.5%,548-478,53.4%,5-3,62.5%,3,76.9%,43.6%,2.6%,5.7%,58.9%,75.0%,43.1%,61.9%,45.3%,53.8%,1.19
Masters,56,37,19,66.1%,85-48,63.9%,638-530,54.6%,3-7,30.0%,0,,,,,,,,,,,
Other Tours,130,81,49,62.3%,162-105,60.7%,1293-1098,54.1%,18-15,54.5%,2,41.2%,17.6%,3.1%,8.7%,48.0%,63.9%,30.3%,46.5%,40.2%,43.4%,0.75
Best of 5,48,33,15,68.8%,101-61,62.3%,778-658,54.2%,5-7,41.7%,3,76.9%,43.6%,2.6%,5.7%,58.9%,75.0%,43.1%,61.9%,45.3%,53.8%,1.19
Best of 3,175,110,65,62.9%,221-142,60.9%,1751-1489,54.0%,21-19,52.5%,2,41.2%,17.6%,3.1%,8.7%,48.0%,63.9%,30.3%,46.5%,40.2%,43.4%,0.75
Finals,7,3,4,42.9%,8-5,61.5%,67-59,53.2%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,13,7,6,53.8%,16-16,50.0%,141-151,48.3%,1-0,100.0%,0,,,,,,,,,,,
Quarter-finals,34,13,21,38.2%,30-44,40.5%,297-359,45.3%,2-5,28.6%,0,,,,,,,,,,,
vs Righties,181,113,68,62.4%,250-170,59.5%,1985-1731,53.4%,23-19,54.8%,5,66.1%,35.7%,2.8%,6.6%,55.4%,71.9%,38.3%,56.9%,43.6%,50.4%,1.01
vs Lefties,41,29,12,70.7%,70-33,68.0%,532-409,56.5%,3-7,30.0%,0,,,,,,,,,,,
vs Top 10,28,7,21,25.0%,25-47,34.7%,269-369,42.2%,2-3,40.0%,0,,,,,,,,,,,
